Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 11:18:51 UTC 2014,70.4609,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:18:57 UTC 2014,69.68,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:19:02 UTC 2014,69.68,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:19:08 UTC 2014,69.68,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:19:13 UTC 2014,66.7036,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:19:18 UTC 2014,66.7036,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:26 UTC 2014,68.8134,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:35 UTC 2014,68.8134,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:43 UTC 2014,66.5745,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:52 UTC 2014,61.9905,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:00 UTC 2014,58.4278,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:08 UTC 2014,61.6024,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:17 UTC 2014,65.4925,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:25 UTC 2014,67.1727,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:33 UTC 2014,67.1727,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:42 UTC 2014,67.1764,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:51 UTC 2014,68.822,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:59 UTC 2014,68.0197,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:07 UTC 2014,66.4423,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:15 UTC 2014,65.23,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:24 UTC 2014,65.23,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:33 UTC 2014,67.8421,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:41 UTC 2014,72.2409,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:49 UTC 2014,73.0572,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:58 UTC 2014,69.5733,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:22:05 UTC 2014,69.5733,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:22:11 UTC 2014,58.9199,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:22:16 UTC 2014,58.9199,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:22:22 UTC 2014,60.9012,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:22:27 UTC 2014,58.1476,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:22:33 UTC 2014,58.1476,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:22:38 UTC 2014,64.678,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:22:44 UTC 2014,64.6677,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:22:49 UTC 2014,66.3246,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:22:54 UTC 2014,66.3246,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:23:00 UTC 2014,66.3246,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:23:05 UTC 2014,66.6157,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:23:11 UTC 2014,66.6157,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:23:16 UTC 2014,66.6157,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:23:21 UTC 2014,65.602,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:23:27 UTC 2014,63.4974,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:23:32 UTC 2014,62.5794,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:23:38 UTC 2014,62.5794,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:23:43 UTC 2014,62.4812,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:23:49 UTC 2014,62.4812,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:23:54 UTC 2014,62.4812,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:24:00 UTC 2014,63.6313,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:24:05 UTC 2014,64.2335,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:24:10 UTC 2014,63.4729,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:24:16 UTC 2014,63.4729,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:24:21 UTC 2014,63.4729,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:24:26 UTC 2014,62.886,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:24:32 UTC 2014,62.886,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:24:37 UTC 2014,61.9925,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:24:42 UTC 2014,61.9925,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:24:47 UTC 2014,61.4864,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:24:53 UTC 2014,61.4864,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:24:58 UTC 2014,59.9913,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:25:04 UTC 2014,61.6564,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:25:09 UTC 2014,61.6564,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:25:14 UTC 2014,61.6564,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:25:20 UTC 2014,63.2569,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:25:25 UTC 2014,64.6529,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:25:31 UTC 2014,64.6529,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:25:36 UTC 2014,64.8881,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:25:42 UTC 2014,64.8881,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:25:47 UTC 2014,64.8881,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:25:52 UTC 2014,65.0255,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:25:57 UTC 2014,65.7182,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:26:03 UTC 2014,65.7182,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:26:08 UTC 2014,65.7182,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:26:13 UTC 2014,64.6025,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:26:18 UTC 2014,64.6025,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:26:24 UTC 2014,64.6025,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:26:29 UTC 2014,64.0883,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:26:35 UTC 2014,64.0883,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:26:40 UTC 2014,64.0883,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:26:45 UTC 2014,64.9515,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:26:53 UTC 2014,64.9515,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:02 UTC 2014,65.696,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:11 UTC 2014,66.0487,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:19 UTC 2014,65.5369,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:28 UTC 2014,65.3023,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:36 UTC 2014,67.095,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:45 UTC 2014,67.095,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:27:51 UTC 2014,65.7226,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:27:57 UTC 2014,66.0746,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:28:02 UTC 2014,63.2019,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:28:07 UTC 2014,63.2019,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:28:13 UTC 2014,65.2608,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:28:18 UTC 2014,65.2608,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:28:23 UTC 2014,65.2608,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:28:29 UTC 2014,66.6738,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:28:34 UTC 2014,66.6738,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:28:40 UTC 2014,66.6738,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:28:45 UTC 2014,66.6283,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:28:50 UTC 2014,67.9676,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:28:56 UTC 2014,67.9676,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:29:01 UTC 2014,67.9676,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:29:06 UTC 2014,67.9676,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:15 UTC 2014,66.8517,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:23 UTC 2014,68.0871,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:32 UTC 2014,68.0871,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:40 UTC 2014,68.0871,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:48 UTC 2014,70.9207,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:56 UTC 2014,70.9207,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:30:05 UTC 2014,70.9207,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:30:10 UTC 2014,70.2059,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:30:15 UTC 2014,69.6154,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:30:21 UTC 2014,69.6154,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:30:26 UTC 2014,69.6154,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:30:32 UTC 2014,69.6154,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:30:38 UTC 2014,69.6154,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:30:43 UTC 2014,65.3865,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:30:48 UTC 2014,65.3865,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:30:53 UTC 2014,65.3865,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:30:59 UTC 2014,65.3865,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:31:04 UTC 2014,64.5575,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:31:09 UTC 2014,64.5575,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:31:15 UTC 2014,76.207,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:31:20 UTC 2014,76.207,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:31:26 UTC 2014,76.207,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:31:31 UTC 2014,85.1785,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:31:36 UTC 2014,85.1785,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:31:42 UTC 2014,72.4951,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:31:47 UTC 2014,72.4951,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:31:53 UTC 2014,72.4951,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:31:59 UTC 2014,72.4951,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:32:04 UTC 2014,71.8918,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:32:09 UTC 2014,71.4913,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:32:15 UTC 2014,71.4913,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:32:20 UTC 2014,71.4913,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:32:25 UTC 2014,71.4913,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:32:30 UTC 2014,55.9404,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:32:36 UTC 2014,55.9404,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:32:41 UTC 2014,48.3116,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:32:47 UTC 2014,48.3116,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:32:52 UTC 2014,51.2604,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:32:57 UTC 2014,51.2604,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:33:03 UTC 2014,59.6067,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:33:08 UTC 2014,59.6067,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:33:13 UTC 2014,60.9724,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:33:19 UTC 2014,60.9724,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:33:24 UTC 2014,60.9724,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:33:29 UTC 2014,61.2283,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:33:35 UTC 2014,60.8427,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:33:40 UTC 2014,60.8427,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:33:45 UTC 2014,60.8427,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:33:51 UTC 2014,60.8427,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:33:56 UTC 2014,58.0158,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:34:02 UTC 2014,58.0158,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:34:07 UTC 2014,58.5986,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:34:13 UTC 2014,58.5986,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:34:18 UTC 2014,65.1042,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:34:24 UTC 2014,65.1042,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:34:29 UTC 2014,64.7967,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:34:34 UTC 2014,64.7967,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:34:40 UTC 2014,64.1071,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:34:45 UTC 2014,64.1071,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:34:50 UTC 2014,66.306,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:34:56 UTC 2014,66.4152,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:35:01 UTC 2014,66.4152,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:35:06 UTC 2014,66.4152,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:35:12 UTC 2014,66.4152,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:35:17 UTC 2014,66.9267,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:35:23 UTC 2014,66.9267,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:35:28 UTC 2014,68.4105,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:35:33 UTC 2014,68.4105,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:35:39 UTC 2014,68.4105,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:35:44 UTC 2014,68.4105,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:35:49 UTC 2014,61.5138,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:35:55 UTC 2014,61.5138,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:36:00 UTC 2014,61.5138,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:36:06 UTC 2014,61.5138,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:36:11 UTC 2014,63.7729,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:36:16 UTC 2014,63.7729,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:36:22 UTC 2014,63.7729,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:36:27 UTC 2014,68.5691,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:36:32 UTC 2014,68.5691,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:36:38 UTC 2014,68.5339,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:36:43 UTC 2014,68.5339,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:36:48 UTC 2014,68.5339,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:36:54 UTC 2014,68.6407,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:36:59 UTC 2014,68.6407,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:07 UTC 2014,68.7768,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:16 UTC 2014,64.7721,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:24 UTC 2014,64.7721,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:33 UTC 2014,65.1541,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:41 UTC 2014,66.0267,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:50 UTC 2014,65.6005,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:58 UTC 2014,64.4172,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:38:07 UTC 2014,65.8325,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:38:12 UTC 2014,65.8325,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:38:17 UTC 2014,68.249,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:38:22 UTC 2014,66.3693,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:38:28 UTC 2014,66.3693,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:38:33 UTC 2014,66.3693,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:38:38 UTC 2014,65.9853,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:38:44 UTC 2014,65.9853,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:38:49 UTC 2014,57.4015,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:38:55 UTC 2014,57.4015,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:39:00 UTC 2014,57.4015,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:39:06 UTC 2014,57.0671,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:39:11 UTC 2014,62.6447,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:39:16 UTC 2014,67.3974,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:39:22 UTC 2014,67.2808,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:39:27 UTC 2014,67.2808,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:39:32 UTC 2014,67.2808,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:39:38 UTC 2014,67.2808,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:39:43 UTC 2014,60.2423,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:39:48 UTC 2014,61.2511,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:39:54 UTC 2014,61.2511,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:39:59 UTC 2014,62.3333,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:07 UTC 2014,62.3333,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:16 UTC 2014,69.0439,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:24 UTC 2014,68.7056,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:32 UTC 2014,65.6867,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:41 UTC 2014,65.6867,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:49 UTC 2014,63.9001,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:57 UTC 2014,65.6197,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:05 UTC 2014,65.6197,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:14 UTC 2014,65.6197,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:22 UTC 2014,62.5645,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:30 UTC 2014,60.3046,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:39 UTC 2014,60.3046,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:47 UTC 2014,70.2147,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:55 UTC 2014,71.6211,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:03 UTC 2014,68.3643,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:11 UTC 2014,66.9721,0.36,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:20 UTC 2014,68.1087,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:42:28 UTC 2014,68.1087,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:42:33 UTC 2014,68.1087,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:42:39 UTC 2014,68.1087,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:42:44 UTC 2014,63.4622,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:42:50 UTC 2014,60.545,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:42:55 UTC 2014,60.545,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:43:01 UTC 2014,60.545,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:43:06 UTC 2014,59.3938,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:43:11 UTC 2014,61.8696,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:43:17 UTC 2014,61.8696,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:43:22 UTC 2014,63.7062,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:43:28 UTC 2014,63.7062,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:43:33 UTC 2014,63.8598,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:43:38 UTC 2014,63.8598,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:43:44 UTC 2014,63.8598,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:43:49 UTC 2014,63.8178,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:43:54 UTC 2014,63.8178,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:44:00 UTC 2014,63.8758,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:44:05 UTC 2014,63.8758,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:44:11 UTC 2014,63.8758,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:44:16 UTC 2014,63.8758,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:44:21 UTC 2014,63.8758,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:44:27 UTC 2014,64.8616,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:44:33 UTC 2014,64.8616,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:44:38 UTC 2014,64.8616,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:44:43 UTC 2014,64.8616,0.36,3.0,AppServer_scaleIn,
Fri Feb 21 11:44:49 UTC 2014,65.2364,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:44:57 UTC 2014,65.2364,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:05 UTC 2014,65.0536,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:14 UTC 2014,64.426,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:22 UTC 2014,64.426,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:30 UTC 2014,64.426,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:38 UTC 2014,64.426,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:47 UTC 2014,68.3589,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:55 UTC 2014,68.3589,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:04 UTC 2014,66.341,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:12 UTC 2014,66.341,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:21 UTC 2014,66.341,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:29 UTC 2014,66.341,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:37 UTC 2014,78.1638,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:45 UTC 2014,78.1638,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:54 UTC 2014,73.492,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:02 UTC 2014,75.5639,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:10 UTC 2014,75.5639,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:18 UTC 2014,79.7727,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:27 UTC 2014,70.8524,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:35 UTC 2014,70.8524,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:43 UTC 2014,64.5924,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:52 UTC 2014,51.2064,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:00 UTC 2014,49.8773,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:09 UTC 2014,32.4,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:17 UTC 2014,32.4,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:25 UTC 2014,32.4,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:34 UTC 2014,48.7766,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:42 UTC 2014,48.7766,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:51 UTC 2014,48.8723,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:59 UTC 2014,48.7096,0.36,3.0,CassandraNode_scaleIn,CassandraNode
