Time ,memUsage ,cpuUsage ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 14:45:08 UTC 2014,10.1518,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:14 UTC 2014,10.1518,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:22 UTC 2014,10.1518,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:28 UTC 2014,10.1518,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:36 UTC 2014,10.1518,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:44 UTC 2014,10.1518,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:50 UTC 2014,10.1518,0.2002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:59 UTC 2014,10.1518,0.2002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:46:05 UTC 2014,10.1518,0.2002,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:17 UTC 2014,10.1518,0.2002,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:27 UTC 2014,10.1518,0.2002,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:37 UTC 2014,10.1518,0.2002,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:47 UTC 2014,10.1518,0.1001,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:56 UTC 2014,10.1518,0.1001,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:47:08 UTC 2014,10.1518,0.1001,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:47:18 UTC 2014,10.1518,0.1001,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:47:28 UTC 2014,10.1518,0.1001,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:47:34 UTC 2014,10.1457,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:47:42 UTC 2014,10.1457,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:47:48 UTC 2014,10.1457,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:47:55 UTC 2014,10.1457,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:02 UTC 2014,10.1457,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:11 UTC 2014,10.1457,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:17 UTC 2014,10.1457,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:22 UTC 2014,10.1457,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:33 UTC 2014,10.1457,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:43 UTC 2014,10.1537,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:49 UTC 2014,10.1537,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:56 UTC 2014,10.1537,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:03 UTC 2014,10.1537,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:09 UTC 2014,10.1537,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:15 UTC 2014,10.1537,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:21 UTC 2014,10.1537,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:26 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:32 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:39 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:45 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:53 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:59 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:06 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:12 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:21 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:29 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:35 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:44 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:50 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:55 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:02 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:10 UTC 2014,10.1601,0.1002,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:15 UTC 2014,10.1662,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:23 UTC 2014,10.1662,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:33 UTC 2014,10.1662,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:41 UTC 2014,10.1662,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:48 UTC 2014,10.1662,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:54 UTC 2014,10.1662,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:03 UTC 2014,10.1662,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:09 UTC 2014,10.1662,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:16 UTC 2014,10.1662,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:24 UTC 2014,10.1662,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:32 UTC 2014,10.1662,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:39 UTC 2014,10.1662,0.1003,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:45 UTC 2014,10.1662,0.1003,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:52:57 UTC 2014,10.1681,0.2002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:07 UTC 2014,10.1681,0.2002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:17 UTC 2014,10.1681,0.2002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:26 UTC 2014,10.1681,0.2002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:36 UTC 2014,10.1685,0.1,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:48 UTC 2014,10.1685,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:53:56 UTC 2014,10.1685,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:04 UTC 2014,10.1685,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:10 UTC 2014,10.1685,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:17 UTC 2014,10.1685,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:26 UTC 2014,10.1685,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:32 UTC 2014,10.1685,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:38 UTC 2014,10.1685,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:46 UTC 2014,10.1685,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:52 UTC 2014,10.1685,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:57 UTC 2014,10.1685,0.3,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:10 UTC 2014,10.1685,0.3,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:20 UTC 2014,10.1685,0.3,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:30 UTC 2014,10.1746,0.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:40 UTC 2014,10.1746,0.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:50 UTC 2014,10.1746,0.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:59 UTC 2014,10.1746,0.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:10 UTC 2014,10.1746,0.0,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:20 UTC 2014,10.1746,0.0,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:30 UTC 2014,10.1685,0.3996,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:40 UTC 2014,10.1685,0.3996,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:49 UTC 2014,10.1685,0.3996,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:59 UTC 2014,10.1685,0.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:09 UTC 2014,10.1685,0.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:19 UTC 2014,10.1685,0.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:29 UTC 2014,10.1685,0.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:39 UTC 2014,10.1685,0.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:49 UTC 2014,10.1625,0.3003,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:00 UTC 2014,10.1625,0.3003,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:10 UTC 2014,10.1625,0.3003,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:21 UTC 2014,10.1625,0.3003,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:30 UTC 2014,10.1654,0.0,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:40 UTC 2014,10.1654,0.0,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:50 UTC 2014,10.1654,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:58:56 UTC 2014,10.1654,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:04 UTC 2014,10.1654,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:13 UTC 2014,10.1654,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:21 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:26 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:34 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:40 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:47 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:53 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:01 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:06 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:14 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:24 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:31 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:38 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:45 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:51 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:58 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:05 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:14 UTC 2014,10.1699,0.1002,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:23 UTC 2014,10.1715,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:29 UTC 2014,10.1715,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:35 UTC 2014,10.1715,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:43 UTC 2014,10.1715,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:51 UTC 2014,10.1715,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:57 UTC 2014,10.1715,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:05 UTC 2014,10.1715,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:12 UTC 2014,10.1715,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:19 UTC 2014,10.1715,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:25 UTC 2014,10.1715,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:32 UTC 2014,10.1715,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:38 UTC 2014,10.1715,0.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:45 UTC 2014,10.1715,0.0,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:02:56 UTC 2014,10.1654,0.1002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:07 UTC 2014,10.1654,0.1002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:17 UTC 2014,10.1654,0.1002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:27 UTC 2014,10.167,0.0,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:36 UTC 2014,10.167,0.3992,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:46 UTC 2014,10.167,0.3992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:03:55 UTC 2014,10.167,0.3992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:01 UTC 2014,10.167,0.3992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:07 UTC 2014,10.167,0.3992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:13 UTC 2014,10.167,0.3992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:19 UTC 2014,10.1674,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:25 UTC 2014,10.1674,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:31 UTC 2014,10.1674,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:37 UTC 2014,10.1674,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:43 UTC 2014,10.1674,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:51 UTC 2014,10.1674,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:57 UTC 2014,10.1674,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:03 UTC 2014,10.1674,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:11 UTC 2014,10.1754,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:16 UTC 2014,10.1754,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:22 UTC 2014,10.1754,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:28 UTC 2014,10.1754,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:35 UTC 2014,10.1754,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:42 UTC 2014,10.1754,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:48 UTC 2014,10.1754,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:55 UTC 2014,10.1754,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:02 UTC 2014,10.1754,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:09 UTC 2014,10.1754,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:15 UTC 2014,10.1693,0.3006,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:21 UTC 2014,10.1693,0.3006,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:27 UTC 2014,10.1693,0.3006,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:33 UTC 2014,10.1693,0.3006,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:40 UTC 2014,10.1693,0.3006,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:46 UTC 2014,10.1693,0.3006,0.12,1.0,CassandraNode_scaleOut,
