Time ,memUsage ,cpuUsage ,cost ,requestThroughput ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 15:42:58 UTC 2014,10.291,3.7295,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:43:04 UTC 2014,10.291,3.7295,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:43:12 UTC 2014,10.291,3.7295,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:43:18 UTC 2014,10.291,3.7295,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:43:24 UTC 2014,10.291,3.7295,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:43:30 UTC 2014,10.291,3.7295,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:43:36 UTC 2014,10.291,3.7295,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:43:42 UTC 2014,10.291,3.7295,0.24,0.6333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:43:55 UTC 2014,10.2666,2.7738,0.24,0.6333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:44:06 UTC 2014,10.2666,2.7738,0.24,0.6333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:44:17 UTC 2014,10.2666,2.7738,0.24,0.6333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:44:28 UTC 2014,10.2726,1.5595,0.24,0.6333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:44:39 UTC 2014,10.2726,1.5595,0.24,0.6333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:44:50 UTC 2014,10.2726,1.5595,0.24,0.6333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:45:01 UTC 2014,10.2463,9.0861,0.24,0.6333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:45:12 UTC 2014,10.2463,9.0861,0.24,0.6333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:45:24 UTC 2014,10.2463,9.0861,0.24,0.6333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:45:36 UTC 2014,10.2471,3.739,0.24,0.7,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:45:48 UTC 2014,10.2471,3.739,0.24,0.7,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:45:59 UTC 2014,10.2475,4.0841,0.24,0.8333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:46:10 UTC 2014,10.2475,4.0841,0.24,0.8333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:46:21 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:46:31 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:46:42 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:46:48 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:46:54 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:47:01 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:47:07 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:47:13 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:47:19 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:47:26 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:47:32 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:47:38 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:47:45 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:47:53 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:47:59 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:48:05 UTC 2014,10.2479,3.9612,0.24,0.8333,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:48:12 UTC 2014,10.2483,4.8839,0.24,0.6667,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:48:19 UTC 2014,10.2483,4.8839,0.24,0.6667,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:48:24 UTC 2014,10.2483,4.8839,0.24,0.6667,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:48:31 UTC 2014,10.2483,4.8839,0.24,0.6667,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:48:37 UTC 2014,10.2483,4.8839,0.24,0.6667,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:48:45 UTC 2014,10.2483,4.8839,0.24,0.6667,2.0,CassandraNode_scaleIn,
Fri Feb 21 15:48:51 UTC 2014,10.2483,4.8839,0.24,0.6667,2.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:49:02 UTC 2014,10.2483,4.8839,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:49:09 UTC 2014,10.2483,4.8839,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:49:15 UTC 2014,10.2483,4.8839,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:49:21 UTC 2014,10.2422,2.9614,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:49:27 UTC 2014,10.2422,2.9614,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:49:35 UTC 2014,10.2422,2.9614,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:49:41 UTC 2014,10.2422,2.9614,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:49:47 UTC 2014,10.2422,2.9614,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:49:53 UTC 2014,10.2422,2.9614,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:49:59 UTC 2014,10.2422,2.9614,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:50:04 UTC 2014,10.2422,2.9614,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:50:12 UTC 2014,10.2422,2.9614,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:50:21 UTC 2014,10.2422,2.9614,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:50:27 UTC 2014,10.2422,2.9614,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:50:32 UTC 2014,10.2422,2.9614,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:50:41 UTC 2014,10.2422,2.9614,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:50:47 UTC 2014,10.2442,6.7101,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:50:54 UTC 2014,10.2442,6.7101,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:51:00 UTC 2014,10.2442,6.7101,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:51:06 UTC 2014,10.2442,6.7101,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:51:13 UTC 2014,10.2442,6.7101,0.24,0.6667,2.0,AppServer_scaleIn,
