Time ,memUsage ,cpuUsage ,cost ,requestThroughput ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 14:26:43 UTC 2014,9.972,24.8309,0.6,2.4129,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:26:54 UTC 2014,9.972,32.1072,0.6,2.4129,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:27:05 UTC 2014,9.972,33.1275,0.6,2.5,5,,
Thu Feb 20 14:27:10 UTC 2014,9.972,33.1275,0.6,2.5,5,,
Thu Feb 20 14:27:16 UTC 2014,9.972,33.1275,0.6,2.5,5,,
Thu Feb 20 14:27:22 UTC 2014,9.966,28.3233,0.6,2.4473,5,,
Thu Feb 20 14:27:28 UTC 2014,9.966,28.3233,0.6,2.4473,5,,
Thu Feb 20 14:27:35 UTC 2014,9.966,28.3233,0.6,2.4473,5,,
Thu Feb 20 14:27:41 UTC 2014,9.972,34.4791,0.6,2.3946,5,,
Thu Feb 20 14:27:47 UTC 2014,9.972,34.4791,0.6,2.3946,5,,
Thu Feb 20 14:27:52 UTC 2014,9.972,34.4791,0.6,2.3946,5,,
Thu Feb 20 14:27:58 UTC 2014,9.972,34.4791,0.6,2.3946,5,,
Thu Feb 20 14:28:04 UTC 2014,9.972,34.4791,0.6,2.3946,5,,
Thu Feb 20 14:28:09 UTC 2014,9.972,34.4791,0.6,2.3946,5,,
Thu Feb 20 14:28:15 UTC 2014,9.972,34.4791,0.6,2.3946,5,,
Thu Feb 20 14:28:21 UTC 2014,9.972,34.4791,0.6,2.3946,5,,
Thu Feb 20 14:28:26 UTC 2014,9.972,30.668,0.6,2.4129,5,,
Thu Feb 20 14:28:32 UTC 2014,9.972,30.668,0.6,2.4129,5,,
Thu Feb 20 14:28:37 UTC 2014,9.972,30.668,0.6,2.4129,5,,
Thu Feb 20 14:28:43 UTC 2014,9.972,30.668,0.6,2.4129,5,,
Thu Feb 20 14:28:48 UTC 2014,9.972,35.435,0.6,2.3473,5,,
Thu Feb 20 14:28:54 UTC 2014,9.972,35.435,0.6,2.3473,5,,
Thu Feb 20 14:29:00 UTC 2014,9.972,35.435,0.6,2.3473,5,,
Thu Feb 20 14:29:06 UTC 2014,9.972,35.435,0.6,2.3473,5,,
Thu Feb 20 14:29:12 UTC 2014,9.966,33.0861,0.6,2.4667,5,,
Thu Feb 20 14:29:17 UTC 2014,9.966,33.0861,0.6,2.4667,5,,
Thu Feb 20 14:29:23 UTC 2014,9.966,33.0861,0.6,2.4667,5,,
Thu Feb 20 14:29:29 UTC 2014,9.966,33.0861,0.6,2.4667,5,,
Thu Feb 20 14:29:34 UTC 2014,9.966,33.0861,0.6,2.4667,5,,
Thu Feb 20 14:29:40 UTC 2014,9.966,33.0861,0.6,2.4667,5,,
Thu Feb 20 14:29:45 UTC 2014,9.972,33.7073,0.6,2.6333,5,,
Thu Feb 20 14:29:51 UTC 2014,9.972,33.7073,0.6,2.6333,5,,
Thu Feb 20 14:29:56 UTC 2014,9.972,33.7073,0.6,2.6333,5,,
Thu Feb 20 14:30:02 UTC 2014,9.966,25.9358,0.6,2.5333,5,,
Thu Feb 20 14:30:08 UTC 2014,9.966,25.9358,0.6,2.5333,5,,
Thu Feb 20 14:30:13 UTC 2014,9.966,28.9116,0.6,2.329,5,,
Thu Feb 20 14:30:19 UTC 2014,9.966,28.9116,0.6,2.329,5,,
Thu Feb 20 14:30:24 UTC 2014,9.966,28.9116,0.6,2.329,5,,
Thu Feb 20 14:30:30 UTC 2014,9.966,28.9116,0.6,2.329,5,,
Thu Feb 20 14:30:36 UTC 2014,9.972,26.1181,0.6,2.4935,5,,
Thu Feb 20 14:30:41 UTC 2014,9.972,26.1181,0.6,2.4935,5,,
Thu Feb 20 14:30:46 UTC 2014,9.972,27.7528,0.6,2.4129,5,,
Thu Feb 20 14:30:52 UTC 2014,9.972,27.7528,0.6,2.4129,5,,
Thu Feb 20 14:30:58 UTC 2014,9.972,27.7528,0.6,2.4129,5,,
Thu Feb 20 14:31:03 UTC 2014,9.972,27.7528,0.6,2.4129,5,,
Thu Feb 20 14:31:09 UTC 2014,9.966,32.4957,0.6,2.3667,5,,
