Time ,cost/client/h ,cpuUsage ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 15:32:34 UTC 2014,0.0035,43.325,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:39 UTC 2014,0.0035,43.325,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:44 UTC 2014,0.96,43.925,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:49 UTC 2014,0.96,43.925,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:54 UTC 2014,0.003,46.3,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:59 UTC 2014,0.003,46.3,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:04 UTC 2014,0.0873,45.45,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:09 UTC 2014,0.0873,45.45,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:14 UTC 2014,0.006,44.825,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:19 UTC 2014,0.006,44.825,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:24 UTC 2014,0.0083,47.175,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:30 UTC 2014,0.0083,47.175,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:35 UTC 2014,0.0041,44.125,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:40 UTC 2014,0.0041,44.125,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:45 UTC 2014,0.0331,44.85,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:50 UTC 2014,0.0331,44.85,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:55 UTC 2014,0.96,40.625,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:00 UTC 2014,0.96,40.625,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:05 UTC 2014,0.0081,35.75,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:10 UTC 2014,0.0081,35.75,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:15 UTC 2014,0.0123,44.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:20 UTC 2014,0.0123,44.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:25 UTC 2014,0.0048,46.025,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:30 UTC 2014,0.0048,46.025,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:35 UTC 2014,0.0054,41.675,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:40 UTC 2014,0.0054,41.675,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:45 UTC 2014,0.0253,38.9,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:50 UTC 2014,0.0253,38.9,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:55 UTC 2014,0.96,42.425,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:00 UTC 2014,0.96,42.425,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:05 UTC 2014,0.0042,41.475,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:10 UTC 2014,0.0042,41.475,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:15 UTC 2014,0.96,44.85,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:20 UTC 2014,0.03,41.625,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:25 UTC 2014,0.03,41.625,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:30 UTC 2014,0.0087,39.125,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:35 UTC 2014,0.0087,39.125,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:40 UTC 2014,0.0143,37.675,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:45 UTC 2014,0.0143,37.675,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:50 UTC 2014,0.96,41.425,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:55 UTC 2014,0.96,41.425,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:01 UTC 2014,0.0029,38.325,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:06 UTC 2014,0.0029,38.325,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:11 UTC 2014,0.016,42.325,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:16 UTC 2014,0.016,42.325,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:21 UTC 2014,0.0038,42.325,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:26 UTC 2014,0.0038,42.325,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:31 UTC 2014,0.0356,40.025,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:36 UTC 2014,0.0356,40.025,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:41 UTC 2014,0.0218,50.675,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:46 UTC 2014,0.0218,50.675,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:51 UTC 2014,0.0049,46.675,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:56 UTC 2014,0.0049,46.675,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:01 UTC 2014,0.96,42.2,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:06 UTC 2014,0.96,42.2,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:11 UTC 2014,0.0157,42.2,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:16 UTC 2014,0.0157,42.2,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:21 UTC 2014,0.96,40.4,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:26 UTC 2014,0.96,40.4,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:31 UTC 2014,0.0253,42.175,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:37:39 UTC 2014,0.0046,41.4,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:37:47 UTC 2014,0.0046,41.4,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:37:55 UTC 2014,0.0062,41.625,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:03 UTC 2014,0.96,41.625,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:11 UTC 2014,0.0686,44.575,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:19 UTC 2014,0.0686,44.575,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:27 UTC 2014,0.0246,44.575,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:35 UTC 2014,0.048,42.15,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:44 UTC 2014,0.96,38.05,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:52 UTC 2014,0.96,38.05,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:00 UTC 2014,0.96,41.65,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:08 UTC 2014,0.0218,41.65,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:16 UTC 2014,0.96,43.1,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:24 UTC 2014,0.96,40.35,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:32 UTC 2014,0.1371,43.0,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:40 UTC 2014,0.1371,43.0,8.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:48 UTC 2014,0.0343,41.25,8.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:39:54 UTC 2014,0.018,44.7,9.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:39:59 UTC 2014,0.018,44.7,9.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:04 UTC 2014,0.0086,41.9,9.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:09 UTC 2014,0.0086,41.9,9.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:14 UTC 2014,1.08,38.6833,9.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:19 UTC 2014,1.08,38.6833,9.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:24 UTC 2014,0.024,44.3333,9.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:29 UTC 2014,0.024,44.3333,9.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:34 UTC 2014,0.0157,40.3,9.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:39 UTC 2014,0.0157,37.6167,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:40:47 UTC 2014,1.08,37.6167,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:40:55 UTC 2014,0.0144,40.8,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:03 UTC 2014,0.0093,43.6833,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:11 UTC 2014,1.08,36.75,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:19 UTC 2014,1.08,36.6333,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:27 UTC 2014,0.0432,36.6333,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:35 UTC 2014,0.0119,45.1167,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:43 UTC 2014,0.1543,42.9833,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:51 UTC 2014,0.0116,39.3167,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:59 UTC 2014,0.0116,41.0333,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:07 UTC 2014,1.08,41.0333,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:15 UTC 2014,0.0044,41.5333,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:23 UTC 2014,1.08,37.85,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:31 UTC 2014,1.08,41.1,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:39 UTC 2014,1.08,43.8333,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:48 UTC 2014,0.02,43.8333,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:56 UTC 2014,0.0028,37.0833,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:43:04 UTC 2014,0.0081,36.6667,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:09 UTC 2014,0.0081,36.6667,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:14 UTC 2014,0.0055,43.4833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:19 UTC 2014,0.0055,43.4833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:24 UTC 2014,1.2,39.6333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:29 UTC 2014,1.2,39.6333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:34 UTC 2014,0.1333,37.8667,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:39 UTC 2014,0.1333,37.8667,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:44 UTC 2014,1.2,33.9167,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:49 UTC 2014,1.2,33.9167,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:54 UTC 2014,1.2,39.5167,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:59 UTC 2014,1.2,39.5167,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:04 UTC 2014,1.2,38.6833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:09 UTC 2014,1.2,38.6833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:14 UTC 2014,0.0324,37.85,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:19 UTC 2014,0.0324,37.85,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:24 UTC 2014,0.0429,37.85,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:29 UTC 2014,0.0429,37.85,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:34 UTC 2014,0.0226,41.95,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:39 UTC 2014,0.0226,41.95,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:44 UTC 2014,1.2,40.0167,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:49 UTC 2014,1.2,40.0167,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:54 UTC 2014,0.0706,38.5333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:59 UTC 2014,0.0706,38.5333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:04 UTC 2014,0.0632,36.7833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:09 UTC 2014,0.0632,36.7833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:14 UTC 2014,0.0095,40.4333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:19 UTC 2014,0.0095,40.4333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:24 UTC 2014,1.2,42.7833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:29 UTC 2014,1.2,42.7833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:34 UTC 2014,0.6,42.3333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:39 UTC 2014,0.6,42.3333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:44 UTC 2014,1.2,37.15,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:49 UTC 2014,1.2,37.15,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:54 UTC 2014,0.0273,34.8667,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:59 UTC 2014,0.0273,34.8667,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:04 UTC 2014,1.2,36.3167,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:09 UTC 2014,1.2,36.3167,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:14 UTC 2014,0.0101,40.6,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:20 UTC 2014,0.0101,40.6,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:25 UTC 2014,1.2,34.2833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:30 UTC 2014,1.2,34.2833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:35 UTC 2014,1.2,35.9,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:40 UTC 2014,1.2,35.9,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:45 UTC 2014,1.2,33.75,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:50 UTC 2014,1.2,33.75,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:55 UTC 2014,1.2,40.2,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:00 UTC 2014,1.2,40.2,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:05 UTC 2014,1.2,33.9333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:10 UTC 2014,1.2,33.9333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:15 UTC 2014,1.2,34.6333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:20 UTC 2014,1.2,34.6333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:25 UTC 2014,1.2,36.55,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:30 UTC 2014,1.2,36.55,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:35 UTC 2014,0.013,37.95,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:40 UTC 2014,0.013,37.95,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:45 UTC 2014,1.2,40.9,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:50 UTC 2014,1.2,40.9,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:55 UTC 2014,0.0084,36.8,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:48:00 UTC 2014,0.0084,36.8,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:48:05 UTC 2014,1.2,38.55,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:48:10 UTC 2014,1.2,38.9667,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:48:19 UTC 2014,1.2,38.9667,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:48:27 UTC 2014,0.009,38.4167,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:48:35 UTC 2014,0.0071,41.0667,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:48:43 UTC 2014,1.2,34.25,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:48:51 UTC 2014,1.2,31.2167,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:48:59 UTC 2014,1.2,31.2167,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:07 UTC 2014,1.2,38.3,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:15 UTC 2014,0.0218,38.6333,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:23 UTC 2014,0.0048,38.6333,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:31 UTC 2014,0.0156,39.85,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:39 UTC 2014,0.0156,39.85,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:47 UTC 2014,0.0085,39.85,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:55 UTC 2014,0.0067,40.1833,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:50:03 UTC 2014,0.0037,40.9667,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:50:11 UTC 2014,1.2,39.4,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:50:19 UTC 2014,1.2,39.4,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:50:27 UTC 2014,0.0667,41.1667,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:50:35 UTC 2014,0.0058,44.3333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:50:40 UTC 2014,0.0058,44.3333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:50:45 UTC 2014,0.0073,45.8667,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:50:50 UTC 2014,0.0118,41.6833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:50:55 UTC 2014,0.0118,41.6833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:00 UTC 2014,1.32,43.6833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:06 UTC 2014,1.32,43.6833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:11 UTC 2014,1.32,39.0667,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:16 UTC 2014,1.32,39.0667,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:21 UTC 2014,1.32,38.6833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:26 UTC 2014,1.32,38.6833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:31 UTC 2014,1.32,33.6167,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:36 UTC 2014,1.32,33.6167,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:41 UTC 2014,1.32,33.3833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:46 UTC 2014,1.32,33.3833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:51 UTC 2014,0.0489,34.85,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:56 UTC 2014,0.0489,34.85,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:01 UTC 2014,0.0083,34.6,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:06 UTC 2014,0.0083,34.6,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:11 UTC 2014,0.0367,41.0833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:16 UTC 2014,0.0367,41.0833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:21 UTC 2014,0.008,34.95,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:26 UTC 2014,0.008,34.95,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:31 UTC 2014,0.0117,38.8167,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:36 UTC 2014,0.0117,38.8167,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:41 UTC 2014,0.0068,40.3167,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:46 UTC 2014,0.0068,40.3167,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:51 UTC 2014,0.0189,38.2833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:56 UTC 2014,0.0189,38.2833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:01 UTC 2014,0.0111,42.45,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:06 UTC 2014,0.0111,42.45,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:11 UTC 2014,1.32,41.0833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:16 UTC 2014,1.32,41.0833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:22 UTC 2014,0.007,44.0667,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:27 UTC 2014,0.007,44.0667,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:32 UTC 2014,0.0155,37.7333,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:37 UTC 2014,0.0155,37.7333,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:42 UTC 2014,1.32,35.9667,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:47 UTC 2014,1.32,35.9667,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:52 UTC 2014,0.055,38.45,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:57 UTC 2014,0.055,38.45,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:02 UTC 2014,0.0367,38.3,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:07 UTC 2014,0.0367,38.3,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:12 UTC 2014,0.0121,37.7167,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:17 UTC 2014,0.0121,37.7167,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:22 UTC 2014,0.0092,41.4833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:27 UTC 2014,0.0092,41.4833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:32 UTC 2014,0.015,40.8833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:37 UTC 2014,0.015,40.8833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:42 UTC 2014,0.0102,38.7833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:47 UTC 2014,0.0102,38.7833,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:52 UTC 2014,1.32,37.6,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:57 UTC 2014,1.32,37.6,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:55:02 UTC 2014,0.0169,39.8,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:55:07 UTC 2014,0.0169,39.8,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:55:12 UTC 2014,0.0136,42.4167,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:55:17 UTC 2014,0.0136,42.4167,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:55:25 UTC 2014,0.0293,39.85,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:55:33 UTC 2014,0.0093,42.1333,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
