Time ,cost ,responseTime ,throughput ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 21:04:15 UTC 2014,0.84,8.2,140.0,369.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:20 UTC 2014,0.84,6.4,141.0,295.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:26 UTC 2014,0.84,6.4,141.0,295.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:32 UTC 2014,0.84,5.8,141.0,339.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:37 UTC 2014,0.84,5.8,141.0,339.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:43 UTC 2014,0.84,6.4,122.0,257.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:04:53 UTC 2014,0.84,7.0,146.0,225.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:04 UTC 2014,0.84,8.6,180.0,220.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:14 UTC 2014,0.84,7.0,214.0,163.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:24 UTC 2014,0.84,7.2,219.0,146.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:34 UTC 2014,0.84,2.8,18.0,98.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:44 UTC 2014,0.84,3.4,47.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:54 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:04 UTC 2014,0.84,10.2,5.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:14 UTC 2014,0.84,0.0,0.0,54.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:25 UTC 2014,0.84,0.0,0.0,295.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:35 UTC 2014,0.84,2.0,18.0,17.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:45 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:55 UTC 2014,0.84,2.4,16.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:05 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:15 UTC 2014,0.84,0.8,1.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:25 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:35 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:45 UTC 2014,0.84,1.6,3.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:55 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:05 UTC 2014,0.84,1.2,27.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:16 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:26 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:36 UTC 2014,0.84,0.0,0.0,80.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:46 UTC 2014,0.84,2.4,81.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:57 UTC 2014,0.84,1.8,13.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:09:07 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:12 UTC 2014,0.84,2.8,67.0,0.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:18 UTC 2014,0.84,2.8,67.0,0.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:23 UTC 2014,0.84,5.8,161.0,172.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:29 UTC 2014,0.84,5.8,161.0,172.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:34 UTC 2014,0.84,5.8,142.0,309.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:39 UTC 2014,0.84,5.8,142.0,309.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:44 UTC 2014,0.84,6.6,135.0,317.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:50 UTC 2014,0.84,6.6,135.0,317.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:55 UTC 2014,0.84,5.2,150.0,341.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:10:00 UTC 2014,0.84,5.4,140.0,368.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:10:06 UTC 2014,0.84,5.4,140.0,368.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:10:11 UTC 2014,0.84,5.8,149.0,261.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:10:22 UTC 2014,0.84,5.2,161.0,231.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:10:33 UTC 2014,0.84,5.8,157.0,225.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:10:43 UTC 2014,0.84,5.6,147.0,174.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:10:54 UTC 2014,0.84,5.4,180.0,109.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:04 UTC 2014,0.84,6.4,183.0,112.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:14 UTC 2014,0.84,5.4,181.0,96.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:24 UTC 2014,0.84,5.6,173.0,92.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:34 UTC 2014,0.84,5.8,143.0,300.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:44 UTC 2014,0.84,5.2,122.0,375.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:54 UTC 2014,0.84,6.4,153.0,326.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:12:05 UTC 2014,0.84,5.8,166.0,341.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:12:15 UTC 2014,0.84,5.4,170.0,390.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:12:25 UTC 2014,0.84,5.4,179.0,349.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:12:35 UTC 2014,0.84,5.6,167.0,333.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:12:40 UTC 2014,0.96,4.4,147.0,293.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:12:46 UTC 2014,0.96,4.4,147.0,293.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:12:52 UTC 2014,0.96,5.4,165.0,212.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:12:57 UTC 2014,0.96,5.4,165.0,212.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:03 UTC 2014,0.96,5.2,170.0,234.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:08 UTC 2014,0.96,5.2,170.0,234.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:13 UTC 2014,0.96,4.6667,174.0,225.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:19 UTC 2014,0.96,4.6667,174.0,225.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:24 UTC 2014,0.96,-0.1667,-1.0,334.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:29 UTC 2014,0.96,-0.1667,-1.0,334.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:34 UTC 2014,0.96,-0.1667,-1.0,25.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:39 UTC 2014,0.96,-0.1667,-1.0,25.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:45 UTC 2014,0.96,3.5,63.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:50 UTC 2014,0.96,3.5,63.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:55 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:00 UTC 2014,0.96,6.6667,203.0,265.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:06 UTC 2014,0.96,6.6667,203.0,265.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:11 UTC 2014,0.96,5.3333,182.0,199.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:17 UTC 2014,0.96,5.3333,182.0,199.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:22 UTC 2014,0.96,3.5,92.0,255.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:28 UTC 2014,0.96,3.5,92.0,255.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:33 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:39 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:44 UTC 2014,0.96,0.0,0.0,177.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:49 UTC 2014,0.96,0.0,0.0,177.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:55 UTC 2014,0.96,4.3333,114.0,12.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:00 UTC 2014,0.96,4.3333,114.0,12.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:05 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:10 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:16 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:21 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:27 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:32 UTC 2014,0.96,0.6667,11.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:37 UTC 2014,0.96,0.6667,11.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:42 UTC 2014,0.96,1.0,1.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:48 UTC 2014,0.96,1.0,1.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:53 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:58 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:04 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:09 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:14 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:19 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:24 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:30 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:16:40 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:16:51 UTC 2014,0.96,0.0,0.0,185.0,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:02 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:13 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:24 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:34 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:44 UTC 2014,0.96,5.5,94.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:54 UTC 2014,0.96,0.0,0.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:04 UTC 2014,0.96,2.0,25.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:14 UTC 2014,0.96,6.5,173.0,216.0,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:24 UTC 2014,0.96,5.8333,175.0,222.0,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:35 UTC 2014,0.96,6.1667,204.0,168.0,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:45 UTC 2014,0.96,6.1667,230.0,131.0,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:18:54 UTC 2014,1.08,6.3333,196.0,244.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:18:59 UTC 2014,1.08,6.3333,196.0,244.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:04 UTC 2014,1.08,5.1667,165.0,278.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:09 UTC 2014,1.08,5.1667,165.0,278.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:15 UTC 2014,1.08,5.3333,170.0,279.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:20 UTC 2014,1.08,3.1429,108.0,17.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:26 UTC 2014,1.08,3.1429,108.0,17.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:31 UTC 2014,1.08,-0.1429,-1.0,243.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:37 UTC 2014,1.08,-0.1429,-1.0,243.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:42 UTC 2014,1.08,1.0,80.0,111.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:48 UTC 2014,1.08,1.0,80.0,111.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:53 UTC 2014,1.08,2.4286,4.0,11.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:58 UTC 2014,1.08,2.4286,4.0,11.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:03 UTC 2014,1.08,6.5714,180.0,102.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:09 UTC 2014,1.08,6.5714,180.0,102.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:14 UTC 2014,1.08,6.5714,175.0,145.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:19 UTC 2014,1.08,6.5714,175.0,145.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:24 UTC 2014,1.08,6.8571,202.0,175.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:29 UTC 2014,1.08,6.8571,202.0,175.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:34 UTC 2014,1.08,6.4286,184.0,246.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:40 UTC 2014,1.08,6.4286,184.0,246.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:45 UTC 2014,1.08,6.0,171.0,96.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:50 UTC 2014,1.08,6.5714,209.0,54.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:56 UTC 2014,1.08,6.5714,209.0,54.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:01 UTC 2014,1.08,6.2857,218.0,144.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:07 UTC 2014,1.08,6.2857,218.0,144.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:12 UTC 2014,1.08,6.1429,211.0,214.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:18 UTC 2014,1.08,6.1429,211.0,214.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:23 UTC 2014,1.08,6.2857,206.0,221.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:28 UTC 2014,1.08,6.2857,206.0,221.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:33 UTC 2014,1.08,6.1429,184.0,238.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:39 UTC 2014,1.08,6.1429,184.0,238.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:44 UTC 2014,1.08,5.8571,197.0,268.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:49 UTC 2014,1.08,5.8571,197.0,268.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:54 UTC 2014,1.08,6.2857,190.0,282.0,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:59 UTC 2014,1.08,6.2857,190.0,282.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:05 UTC 2014,1.08,6.0,185.0,211.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:10 UTC 2014,1.08,6.0,185.0,211.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:15 UTC 2014,1.08,6.1429,167.0,261.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:20 UTC 2014,1.08,6.2857,164.0,317.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:26 UTC 2014,1.08,6.2857,164.0,317.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:31 UTC 2014,1.08,5.5714,206.0,341.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:37 UTC 2014,1.08,5.5714,206.0,341.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:42 UTC 2014,1.08,6.0,184.0,336.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:48 UTC 2014,1.08,6.0,184.0,336.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:53 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:58 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:03 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:09 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:14 UTC 2014,1.08,4.4286,38.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:19 UTC 2014,1.08,4.4286,38.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:24 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:29 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:35 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:40 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:46 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:51 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:57 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:02 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:07 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:13 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:18 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:23 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:29 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:34 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:39 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:44 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:49 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:54 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:59 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:05 UTC 2014,1.08,2.4286,34.0,147.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:10 UTC 2014,1.08,2.4286,34.0,147.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:15 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:20 UTC 2014,1.08,2.0,3.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:26 UTC 2014,1.08,2.0,3.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:31 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:37 UTC 2014,1.08,0.0,0.0,0.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:42 UTC 2014,1.08,0.0,0.0,10.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:48 UTC 2014,1.08,0.0,0.0,10.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:53 UTC 2014,1.08,0.0,0.0,0.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:03 UTC 2014,1.08,3.4286,57.0,0.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:13 UTC 2014,1.08,2.2857,61.0,0.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:24 UTC 2014,1.08,5.7143,166.0,11.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:34 UTC 2014,1.08,6.1429,182.0,0.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:44 UTC 2014,1.08,7.1429,221.0,1.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:54 UTC 2014,1.08,0.5714,28.0,1.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:04 UTC 2014,1.08,0.5714,28.0,1.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:14 UTC 2014,1.08,5.7143,193.0,312.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:25 UTC 2014,1.08,5.7143,190.0,337.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:35 UTC 2014,1.08,4.7143,154.0,337.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:45 UTC 2014,1.08,6.6667,159.0,397.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:55 UTC 2014,1.08,6.8333,133.0,381.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:05 UTC 2014,1.08,5.3333,130.0,304.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:15 UTC 2014,1.08,6.6667,143.0,307.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:25 UTC 2014,1.08,6.1667,170.0,318.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:35 UTC 2014,1.08,6.1667,173.0,342.0,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
