Time ,cpuUsage ,cost ,latency ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 14:23:37 UTC 2014,45.15,0.36,0.1258,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:23:42 UTC 2014,43.55,0.36,0.1259,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:23:47 UTC 2014,43.55,0.36,0.1259,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:23:52 UTC 2014,43.55,0.36,0.1258,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:23:57 UTC 2014,43.55,0.36,0.1258,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:24:02 UTC 2014,47.1,0.36,0.1258,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:24:07 UTC 2014,47.1,0.36,0.1258,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:24:12 UTC 2014,37.5,0.36,0.1258,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:24:17 UTC 2014,37.5,0.36,0.1258,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:24:22 UTC 2014,30.25,0.36,0.1258,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:24:27 UTC 2014,30.25,0.36,0.1258,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:24:32 UTC 2014,30.25,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:24:37 UTC 2014,30.25,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:24:42 UTC 2014,41.7,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:24:47 UTC 2014,41.7,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:24:52 UTC 2014,38.75,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:24:57 UTC 2014,38.75,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:25:02 UTC 2014,41.2,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:25:07 UTC 2014,41.2,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:25:12 UTC 2014,37.85,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:25:17 UTC 2014,37.85,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:25:22 UTC 2014,37.85,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:25:27 UTC 2014,37.85,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:25:32 UTC 2014,50.7,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:25:37 UTC 2014,50.7,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:25:42 UTC 2014,46.15,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:25:47 UTC 2014,46.15,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:25:52 UTC 2014,50.9,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:25:57 UTC 2014,50.9,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:26:02 UTC 2014,47.45,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:26:07 UTC 2014,47.45,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:26:12 UTC 2014,46.225,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:26:17 UTC 2014,46.225,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:26:22 UTC 2014,49.325,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:26:27 UTC 2014,49.325,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:26:32 UTC 2014,42.6,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:26:37 UTC 2014,42.6,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:26:42 UTC 2014,45.35,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:26:48 UTC 2014,45.35,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:26:53 UTC 2014,45.35,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:26:58 UTC 2014,45.35,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:27:03 UTC 2014,39.4,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:27:08 UTC 2014,39.4,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:27:13 UTC 2014,42.1,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:27:18 UTC 2014,42.1,0.36,0.1257,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:27:23 UTC 2014,37.25,0.36,0.1256,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:27:28 UTC 2014,37.25,0.36,0.1256,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:27:33 UTC 2014,33.9,0.36,0.1256,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:27:38 UTC 2014,33.9,0.36,0.1256,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:27:43 UTC 2014,33.8,0.36,0.1256,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:27:48 UTC 2014,33.8,0.36,0.1256,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:27:53 UTC 2014,35.6,0.36,0.1256,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:27:58 UTC 2014,35.6,0.36,0.1256,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:28:03 UTC 2014,34.85,0.36,0.1256,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:28:08 UTC 2014,34.85,0.36,0.1256,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:28:13 UTC 2014,34.85,0.36,0.1256,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:28:18 UTC 2014,34.85,0.36,0.1256,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:28:23 UTC 2014,38.95,0.36,0.1256,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:28:32 UTC 2014,30.75,0.36,0.1257,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:28:41 UTC 2014,30.75,0.36,0.1257,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
