Time ,cost/client/h ,cpuUsage ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 21:35:42 UTC 2014,0.0039,38.0,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:51 UTC 2014,0.0045,38.0,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:59 UTC 2014,0.0045,42.95,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:36:08 UTC 2014,0.0044,42.95,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:36:13 UTC 2014,0.0046,34.1,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:36:19 UTC 2014,0.0046,34.1,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:36:24 UTC 2014,0.0033,34.1,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:36:29 UTC 2014,0.0033,34.1,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:36:35 UTC 2014,0.0034,34.1,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:36:40 UTC 2014,0.0034,34.1,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:36:45 UTC 2014,0.004,34.1,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:36:51 UTC 2014,0.0042,39.55,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:36:56 UTC 2014,0.0042,39.55,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:37:02 UTC 2014,0.0071,34.6,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:37:07 UTC 2014,0.0071,34.6,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:37:13 UTC 2014,0.0089,34.65,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:37:18 UTC 2014,0.0089,34.65,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:37:23 UTC 2014,0.0121,34.65,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:37:29 UTC 2014,0.0121,34.65,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:37:34 UTC 2014,0.0037,45.65,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:37:39 UTC 2014,0.0037,45.65,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:37:44 UTC 2014,0.006,34.8,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:37:49 UTC 2014,0.006,34.8,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:37:55 UTC 2014,0.0137,34.8,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:38:00 UTC 2014,0.0137,34.8,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:38:05 UTC 2014,0.0142,34.8,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:38:10 UTC 2014,0.0088,34.8,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:38:16 UTC 2014,0.0088,34.8,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:38:21 UTC 2014,0.0133,39.7,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:38:27 UTC 2014,0.0133,39.7,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:38:32 UTC 2014,0.0116,39.7,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:38:38 UTC 2014,0.0116,39.7,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:38:43 UTC 2014,0.0063,34.2,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:38:48 UTC 2014,0.0063,34.2,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:38:53 UTC 2014,0.0057,34.2,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:38:59 UTC 2014,0.0057,34.2,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:39:04 UTC 2014,1.08,42.6,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:39:09 UTC 2014,1.08,42.6,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:39:14 UTC 2014,1.08,30.8,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:39:19 UTC 2014,1.08,30.8,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:39:25 UTC 2014,1.08,25.5,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:39:30 UTC 2014,1.08,25.5,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:39:35 UTC 2014,1.08,28.1,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:39:40 UTC 2014,1.08,33.5,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:39:46 UTC 2014,1.08,33.5,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:39:51 UTC 2014,1.08,33.5,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:39:57 UTC 2014,1.08,33.5,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:40:02 UTC 2014,1.08,30.6,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:40:08 UTC 2014,1.08,30.6,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:40:13 UTC 2014,1.08,30.6,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:40:18 UTC 2014,1.08,30.6,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:40:23 UTC 2014,1.08,30.6,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:40:28 UTC 2014,1.08,30.6,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:40:34 UTC 2014,1.08,36.5,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:40:39 UTC 2014,1.08,36.5,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:40:44 UTC 2014,1.08,27.7,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:40:49 UTC 2014,1.08,27.7,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:40:54 UTC 2014,1.08,27.7,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:40:59 UTC 2014,1.08,27.7,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:41:08 UTC 2014,1.08,38.5,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:41:16 UTC 2014,1.08,30.3,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:41:24 UTC 2014,1.08,33.4,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:41:32 UTC 2014,1.08,30.35,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:41:41 UTC 2014,1.08,33.45,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:41:50 UTC 2014,1.08,36.35,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:41:59 UTC 2014,1.08,36.35,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:42:07 UTC 2014,1.08,32.6,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:42:15 UTC 2014,1.08,32.95,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:42:23 UTC 2014,1.08,29.7,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:42:32 UTC 2014,0.0053,33.2,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:42:40 UTC 2014,1.08,32.45,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:42:49 UTC 2014,1.08,32.45,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:42:57 UTC 2014,0.0039,32.45,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:43:05 UTC 2014,0.0044,42.7,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:43:13 UTC 2014,0.0046,34.95,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:43:21 UTC 2014,0.0054,39.9,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:43:30 UTC 2014,0.0052,34.5,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:43:39 UTC 2014,0.0052,46.9,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:43:47 UTC 2014,0.005,46.9,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:43:55 UTC 2014,0.0047,34.5,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:44:03 UTC 2014,0.0047,38.3,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:44:12 UTC 2014,0.0049,34.4,9.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:44:20 UTC 2014,0.005,34.4,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:44:29 UTC 2014,0.005,34.4,9.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:44:34 UTC 2014,0.0045,34.4,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:44:39 UTC 2014,0.0045,34.4,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:44:45 UTC 2014,0.0044,43.65,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:44:50 UTC 2014,0.0044,43.65,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:44:55 UTC 2014,0.0046,34.55,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:45:00 UTC 2014,0.0042,34.15,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:45:06 UTC 2014,0.0042,34.15,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:45:11 UTC 2014,0.0045,37.55,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:45:17 UTC 2014,0.0045,37.55,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:45:22 UTC 2014,0.0042,43.85,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:45:28 UTC 2014,0.0042,43.85,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:45:33 UTC 2014,0.0042,37.5,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:45:38 UTC 2014,0.0042,37.5,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:45:43 UTC 2014,0.0046,34.5,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:45:49 UTC 2014,0.0046,34.5,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:45:54 UTC 2014,0.0046,37.4,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:45:59 UTC 2014,0.0046,37.4,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:46:04 UTC 2014,0.0047,39.25,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:46:09 UTC 2014,0.0047,39.25,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:46:14 UTC 2014,0.0044,39.25,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:46:19 UTC 2014,0.0044,39.25,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:46:25 UTC 2014,0.0043,42.95,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:46:30 UTC 2014,0.0043,42.95,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:46:36 UTC 2014,0.0042,39.55,8.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:46:41 UTC 2014,0.0042,33.9,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:46:49 UTC 2014,0.0042,36.95,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:46:58 UTC 2014,0.0043,36.95,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:47:06 UTC 2014,0.96,31.75,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:47:15 UTC 2014,0.96,35.9,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:47:23 UTC 2014,0.96,35.9,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:47:31 UTC 2014,0.96,39.2,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:47:40 UTC 2014,0.96,39.2,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:47:48 UTC 2014,0.96,39.2,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:47:56 UTC 2014,0.96,36.3,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:48:05 UTC 2014,0.0457,36.3,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:48:13 UTC 2014,0.96,34.7,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:48:22 UTC 2014,0.96,24.55,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:48:30 UTC 2014,0.96,24.55,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:48:40 UTC 2014,0.96,36.45,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:48:48 UTC 2014,0.96,36.45,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:48:56 UTC 2014,0.96,33.35,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:49:05 UTC 2014,0.96,34.7,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:49:10 UTC 2014,0.96,34.7,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:49:15 UTC 2014,1.08,33.35,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:49:20 UTC 2014,1.08,33.35,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:49:27 UTC 2014,1.08,33.35,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:49:32 UTC 2014,1.08,27.15,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:49:38 UTC 2014,1.08,27.15,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:49:43 UTC 2014,1.08,33.25,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:49:48 UTC 2014,1.08,33.25,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:49:53 UTC 2014,1.08,33.25,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:49:58 UTC 2014,1.08,33.25,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:50:04 UTC 2014,0.0056,37.35,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:50:09 UTC 2014,0.0056,37.35,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:50:14 UTC 2014,1.08,29.1,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:50:19 UTC 2014,1.08,29.1,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:50:24 UTC 2014,1.08,29.1,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:50:30 UTC 2014,1.08,29.1,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:50:35 UTC 2014,1.08,34.05,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:50:40 UTC 2014,1.08,34.05,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:50:46 UTC 2014,0.0054,30.3,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:50:51 UTC 2014,0.0051,41.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:50:57 UTC 2014,0.0051,41.0,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:51:02 UTC 2014,0.0111,32.5,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:51:08 UTC 2014,0.0111,32.5,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:51:13 UTC 2014,1.08,36.2,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:51:19 UTC 2014,1.08,36.2,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:51:24 UTC 2014,1.08,36.2,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:51:29 UTC 2014,1.08,36.2,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:51:35 UTC 2014,1.08,36.2,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:51:40 UTC 2014,1.08,36.2,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:51:46 UTC 2014,1.08,36.2,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:51:51 UTC 2014,1.08,36.2,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:51:56 UTC 2014,1.08,36.2,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:52:02 UTC 2014,1.08,23.9,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:52:07 UTC 2014,1.08,23.9,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:52:12 UTC 2014,1.08,23.9,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:52:18 UTC 2014,1.08,23.9,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:52:23 UTC 2014,1.08,36.1,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:52:28 UTC 2014,1.08,36.1,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:52:34 UTC 2014,1.08,36.1,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:52:39 UTC 2014,1.08,36.1,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:52:44 UTC 2014,1.08,30.75,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:52:49 UTC 2014,1.08,30.75,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:52:54 UTC 2014,1.08,24.6,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:52:59 UTC 2014,1.08,24.6,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:53:04 UTC 2014,1.08,34.95,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:53:10 UTC 2014,1.08,34.95,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:53:15 UTC 2014,1.08,38.95,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:53:20 UTC 2014,1.08,38.95,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:53:26 UTC 2014,1.08,39.65,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:53:31 UTC 2014,0.0065,34.65,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:53:36 UTC 2014,0.0065,34.65,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:53:42 UTC 2014,1.08,37.65,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:53:48 UTC 2014,1.08,37.65,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:53:53 UTC 2014,1.08,34.85,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:53:58 UTC 2014,1.08,34.85,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:54:03 UTC 2014,0.0277,30.45,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:54:08 UTC 2014,0.0277,30.45,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:54:14 UTC 2014,0.015,30.45,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:54:19 UTC 2014,0.015,30.45,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:54:24 UTC 2014,0.0051,40.4,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:54:29 UTC 2014,0.0051,40.4,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:54:34 UTC 2014,0.18,32.6,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:54:39 UTC 2014,0.18,32.6,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:54:45 UTC 2014,0.007,32.6,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:54:50 UTC 2014,0.007,32.6,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:54:55 UTC 2014,0.0063,38.6,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:55:01 UTC 2014,0.0054,36.1,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:55:10 UTC 2014,0.0054,38.45,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:55:18 UTC 2014,0.0045,38.45,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:55:26 UTC 2014,0.0049,41.3,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:55:35 UTC 2014,0.0052,38.5,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:55:43 UTC 2014,0.006,38.5,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:55:52 UTC 2014,0.0982,41.2,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:56:01 UTC 2014,0.0144,38.25,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:56:09 UTC 2014,0.0144,38.25,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:56:17 UTC 2014,0.1543,40.6,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:56:26 UTC 2014,0.0057,37.55,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:56:34 UTC 2014,0.0082,37.45,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:56:42 UTC 2014,0.0052,36.95,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:56:50 UTC 2014,0.0051,33.65,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:56:59 UTC 2014,0.0051,37.4,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:57:07 UTC 2014,0.0049,37.4,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:57:16 UTC 2014,0.27,32.55,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:57:21 UTC 2014,0.0074,32.55,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:57:29 UTC 2014,0.0074,32.55,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:57:34 UTC 2014,0.02,42.05,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:57:39 UTC 2014,0.02,42.05,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:57:45 UTC 2014,0.0054,30.8,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:57:50 UTC 2014,0.0632,39.85,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:57:56 UTC 2014,0.0632,39.85,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:58:02 UTC 2014,1.2,40.0,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:58:07 UTC 2014,1.2,40.0,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:58:13 UTC 2014,0.1714,39.0,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:58:18 UTC 2014,0.1714,39.0,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:58:23 UTC 2014,1.2,31.35,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:58:29 UTC 2014,1.2,31.35,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:58:34 UTC 2014,0.0057,33.15,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:58:39 UTC 2014,0.0057,33.15,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:58:44 UTC 2014,0.0068,36.25,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:58:49 UTC 2014,0.0068,36.25,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:58:55 UTC 2014,0.0059,34.25,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:59:00 UTC 2014,0.0059,34.25,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:59:05 UTC 2014,1.2,40.2,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:59:10 UTC 2014,0.0571,33.7,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:59:17 UTC 2014,0.0571,33.7,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:59:22 UTC 2014,0.0074,36.55,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:59:28 UTC 2014,0.0074,36.55,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 21:59:36 UTC 2014,1.2,29.85,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 21:59:44 UTC 2014,1.2,26.1,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 21:59:52 UTC 2014,0.009,36.75,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 22:00:01 UTC 2014,1.2,24.85,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 22:00:09 UTC 2014,1.2,24.85,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 22:00:18 UTC 2014,1.2,24.85,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 22:00:26 UTC 2014,1.2,38.4,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 22:00:35 UTC 2014,1.2,34.8,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 22:00:43 UTC 2014,1.2,27.55,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
