Time ,cost ,responseTime ,throughput ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 10:00:39 UTC 2014,0.36,6.5,211.0,0.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:49 UTC 2014,0.36,6.5,87.0,0.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:59 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:01:09 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:01:19 UTC 2014,0.36,0.0,0.0,162.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:01:29 UTC 2014,0.36,0.0,0.0,114.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:01:39 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:01:49 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:01:59 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:02:09 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:02:19 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:02:30 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:02:40 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:02:49 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:02:54 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:02:59 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:04 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:09 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:14 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:19 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:24 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:29 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:34 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:39 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:45 UTC 2014,0.36,3.0,54.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:50 UTC 2014,0.36,6.0,188.0,10.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:55 UTC 2014,0.36,0.0,0.0,10.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:00 UTC 2014,0.36,0.0,0.0,10.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:05 UTC 2014,0.36,0.0,0.0,10.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:10 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:15 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:20 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:25 UTC 2014,0.36,0.0,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:30 UTC 2014,0.36,0.0,0.0,24.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:35 UTC 2014,0.36,0.0,0.0,24.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:40 UTC 2014,0.36,0.0,0.0,24.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:45 UTC 2014,0.36,0.0,0.0,24.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:51 UTC 2014,0.36,6.5,144.0,143.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:56 UTC 2014,0.36,6.5,144.0,143.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:01 UTC 2014,0.36,6.5,144.0,143.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:06 UTC 2014,0.36,6.5,144.0,143.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:11 UTC 2014,0.36,6.5,144.0,143.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:16 UTC 2014,0.36,6.0,124.0,120.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:21 UTC 2014,0.36,6.0,124.0,120.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:26 UTC 2014,0.36,6.0,124.0,120.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:31 UTC 2014,0.36,6.0,124.0,120.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:36 UTC 2014,0.36,6.0,82.0,119.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:41 UTC 2014,0.36,6.0,82.0,119.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:46 UTC 2014,0.36,5.5,172.0,110.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:51 UTC 2014,0.36,5.5,172.0,110.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:57 UTC 2014,0.36,5.5,172.0,110.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:02 UTC 2014,0.36,6.0,274.0,16.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:07 UTC 2014,0.36,6.0,274.0,16.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:12 UTC 2014,0.36,6.0,274.0,16.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:17 UTC 2014,0.36,6.0,274.0,16.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:22 UTC 2014,0.36,6.0,96.0,124.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:27 UTC 2014,0.36,6.0,96.0,124.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:32 UTC 2014,0.36,6.0,96.0,124.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:37 UTC 2014,0.36,6.0,221.0,257.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:42 UTC 2014,0.36,6.0,221.0,257.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:47 UTC 2014,0.36,6.0,221.0,257.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:52 UTC 2014,0.36,6.5,129.0,139.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:57 UTC 2014,0.36,6.5,129.0,139.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:03 UTC 2014,0.36,5.5,220.0,86.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:08 UTC 2014,0.36,5.5,220.0,86.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:13 UTC 2014,0.36,5.5,220.0,86.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:18 UTC 2014,0.36,9.5,241.0,149.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:23 UTC 2014,0.36,9.5,241.0,149.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:28 UTC 2014,0.36,9.5,241.0,149.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:34 UTC 2014,0.36,9.5,241.0,149.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:39 UTC 2014,0.36,9.5,241.0,149.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:44 UTC 2014,0.36,6.5,79.0,105.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:50 UTC 2014,0.36,6.5,79.0,105.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:55 UTC 2014,0.36,6.5,79.0,105.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:00 UTC 2014,0.36,5.5,106.0,56.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:05 UTC 2014,0.36,5.5,106.0,56.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:10 UTC 2014,0.36,5.5,167.0,91.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:15 UTC 2014,0.36,5.5,167.0,91.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:21 UTC 2014,0.36,5.5,169.0,187.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:26 UTC 2014,0.36,3.0,155.0,155.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:08:36 UTC 2014,0.36,5.5,214.0,79.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:08:46 UTC 2014,0.36,5.5,214.0,351.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:08:56 UTC 2014,0.36,2.5,62.0,51.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:06 UTC 2014,0.36,2.5,62.0,51.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:16 UTC 2014,0.36,1.5,198.0,86.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:26 UTC 2014,0.36,1.5,212.0,86.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:36 UTC 2014,0.36,1.5,156.0,86.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:47 UTC 2014,0.36,1.0,136.0,335.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:57 UTC 2014,0.36,1.0,136.0,335.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:07 UTC 2014,0.36,1.5,181.0,115.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:17 UTC 2014,0.36,1.5,203.0,189.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:27 UTC 2014,0.36,0.0,0.0,43.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:37 UTC 2014,0.36,0.0,0.0,43.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:47 UTC 2014,0.36,0.0,0.0,0.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:57 UTC 2014,0.36,4.0,0.0,0.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:11:07 UTC 2014,0.36,0.0,0.0,0.0,3.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:11:17 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:22 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:28 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:33 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:38 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:43 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:48 UTC 2014,0.24,3.0,42.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:53 UTC 2014,0.24,0.0,0.0,27.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:58 UTC 2014,0.24,0.0,0.0,27.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:03 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:08 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:13 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:18 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:23 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:28 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:33 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:38 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:43 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:49 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:54 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:59 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:04 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:09 UTC 2014,0.24,0.0,0.0,97.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:14 UTC 2014,0.24,0.0,0.0,97.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:19 UTC 2014,0.24,0.0,0.0,97.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:24 UTC 2014,0.24,0.0,0.0,97.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:30 UTC 2014,0.24,0.0,0.0,97.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:35 UTC 2014,0.24,0.0,0.0,7.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:40 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:45 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:50 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:55 UTC 2014,0.24,0.0,0.0,345.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:00 UTC 2014,0.24,0.0,0.0,345.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:05 UTC 2014,0.24,0.0,0.0,345.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:10 UTC 2014,0.24,0.0,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:15 UTC 2014,0.24,0.0,0.0,104.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:20 UTC 2014,0.24,0.0,0.0,104.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:25 UTC 2014,0.24,0.0,0.0,123.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:31 UTC 2014,0.24,0.0,0.0,123.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:36 UTC 2014,0.24,4.0,125.0,55.0,2.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:14:47 UTC 2014,0.24,4.0,125.0,55.0,2.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:14:57 UTC 2014,0.24,4.0,232.0,27.0,2.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:07 UTC 2014,0.24,4.0,232.0,27.0,2.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:17 UTC 2014,0.24,5.0,128.0,141.0,2.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:27 UTC 2014,0.24,5.0,128.0,141.0,2.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:37 UTC 2014,0.24,4.0,217.0,335.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:15:44 UTC 2014,0.36,4.0,217.0,335.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:15:50 UTC 2014,0.36,4.0,217.0,335.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:15:55 UTC 2014,0.36,5.0,84.0,106.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:00 UTC 2014,0.36,5.0,84.0,106.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:05 UTC 2014,0.36,5.0,84.0,106.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:10 UTC 2014,0.36,5.0,84.0,106.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:15 UTC 2014,0.36,1.5,139.0,91.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:20 UTC 2014,0.36,1.5,139.0,91.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:25 UTC 2014,0.36,0.0,0.0,0.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:30 UTC 2014,0.36,0.0,0.0,0.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:35 UTC 2014,0.36,7.0,158.0,251.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:40 UTC 2014,0.36,7.0,158.0,251.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:45 UTC 2014,0.36,7.0,158.0,251.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:51 UTC 2014,0.36,7.0,158.0,251.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:56 UTC 2014,0.36,7.0,158.0,251.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:01 UTC 2014,0.36,6.5,184.0,117.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:06 UTC 2014,0.36,6.5,184.0,117.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:11 UTC 2014,0.36,6.0,146.0,201.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:16 UTC 2014,0.36,6.0,146.0,201.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:21 UTC 2014,0.36,6.0,143.0,18.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:26 UTC 2014,0.36,6.5,150.0,289.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:31 UTC 2014,0.36,6.5,150.0,289.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:36 UTC 2014,0.36,6.5,150.0,289.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:41 UTC 2014,0.36,6.0,184.0,145.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:46 UTC 2014,0.36,6.0,184.0,145.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:51 UTC 2014,0.36,6.0,184.0,145.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:58 UTC 2014,0.36,5.5,99.0,186.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:03 UTC 2014,0.36,5.5,99.0,186.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:08 UTC 2014,0.36,5.5,75.0,103.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:13 UTC 2014,0.36,5.5,75.0,103.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:18 UTC 2014,0.36,5.5,75.0,103.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:23 UTC 2014,0.36,5.5,75.0,103.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:28 UTC 2014,0.36,5.5,75.0,103.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:34 UTC 2014,0.36,5.5,75.0,103.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:39 UTC 2014,0.36,6.0,85.0,208.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:44 UTC 2014,0.36,6.0,85.0,208.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:49 UTC 2014,0.36,6.0,85.0,208.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:54 UTC 2014,0.36,5.5,116.0,105.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:05 UTC 2014,0.36,5.5,116.0,105.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:16 UTC 2014,0.36,5.5,116.0,105.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:26 UTC 2014,0.36,5.0,278.0,19.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:36 UTC 2014,0.36,5.5,102.0,214.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:46 UTC 2014,0.36,5.5,102.0,60.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:56 UTC 2014,0.36,5.0,161.0,207.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:07 UTC 2014,0.48,5.0,161.0,207.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:12 UTC 2014,0.48,5.0,161.0,207.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:17 UTC 2014,0.48,5.0,222.0,263.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:22 UTC 2014,0.48,4.5,44.0,116.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:27 UTC 2014,0.48,4.5,44.0,116.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:32 UTC 2014,0.48,0.0,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:37 UTC 2014,0.48,0.0,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:42 UTC 2014,0.48,0.0,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:47 UTC 2014,0.48,0.0,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:53 UTC 2014,0.48,0.0,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:58 UTC 2014,0.48,0.0,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:03 UTC 2014,0.48,0.0,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:08 UTC 2014,0.48,0.0,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:13 UTC 2014,0.48,9.0,164.0,345.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:18 UTC 2014,0.48,9.0,164.0,345.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:24 UTC 2014,0.48,3.3333,62.0,111.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:29 UTC 2014,0.48,3.3333,62.0,111.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:34 UTC 2014,0.48,3.3333,62.0,111.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:39 UTC 2014,0.48,3.3333,62.0,111.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:44 UTC 2014,0.48,1.6667,59.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:49 UTC 2014,0.48,1.6667,59.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:54 UTC 2014,0.48,1.6667,59.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:59 UTC 2014,0.48,1.6667,59.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:22:04 UTC 2014,0.48,9.0,98.0,3.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:22:09 UTC 2014,0.48,9.0,98.0,3.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:22:15 UTC 2014,0.48,11.0,54.0,4.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:25 UTC 2014,0.48,11.0,54.0,4.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:35 UTC 2014,0.48,0.0,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:45 UTC 2014,0.48,3.6667,155.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:55 UTC 2014,0.48,3.0,11.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:23:05 UTC 2014,0.48,0.0,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
