Time ,cost/client/h , ongoingAction, targetedNodeID
Tue Feb 18 11:40:08 UTC 2014,0.017,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:16 UTC 2014,0.017,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:22 UTC 2014,0.0052,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:28 UTC 2014,0.0052,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:35 UTC 2014,0.0052,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:41 UTC 2014,0.0473,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:49 UTC 2014,0.0473,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:54 UTC 2014,0.0473,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:03 UTC 2014,0.0062,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:09 UTC 2014,0.0062,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:21 UTC 2014,0.0867,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:30 UTC 2014,0.0867,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:36 UTC 2014,0.0867,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:41 UTC 2014,0.0867,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:52 UTC 2014,0.0867,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:07 UTC 2014,0.0154,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:12 UTC 2014,0.0154,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:20 UTC 2014,0.0154,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:25 UTC 2014,0.0156,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:33 UTC 2014,0.0156,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:39 UTC 2014,1.56,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:48 UTC 2014,1.56,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:53 UTC 2014,1.56,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:00 UTC 2014,1.56,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:07 UTC 2014,1.56,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:13 UTC 2014,1.56,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:20 UTC 2014,0.04,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:28 UTC 2014,0.04,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:38 UTC 2014,0.0173,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:44 UTC 2014,1.56,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:53 UTC 2014,1.56,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:44:00 UTC 2014,1.56,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:07 UTC 2014,1.56,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:15 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:21 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:27 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:32 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:41 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:48 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:56 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:03 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:09 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:18 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:28 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:34 UTC 2014,0.84,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:42 UTC 2014,0.84,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:49 UTC 2014,0.84,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:56 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:01 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:08 UTC 2014,1.68,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:22 UTC 2014,0.006,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:29 UTC 2014,0.006,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:36 UTC 2014,0.006,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:48 UTC 2014,0.0079,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:56 UTC 2014,0.0079,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:47:08 UTC 2014,0.0079,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:47:18 UTC 2014,0.0079,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:47:24 UTC 2014,0.0079,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:47:44 UTC 2014,0.0089,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:47:50 UTC 2014,0.0089,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:47:57 UTC 2014,0.0089,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:48:08 UTC 2014,0.0198,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:48:15 UTC 2014,0.0198,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:48:26 UTC 2014,0.0087,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:48:33 UTC 2014,0.0087,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:48:42 UTC 2014,0.012,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:48:54 UTC 2014,0.012,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:49:03 UTC 2014,0.0442,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:49:11 UTC 2014,0.0442,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:49:23 UTC 2014,0.0089,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:49:33 UTC 2014,0.0089,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:49:40 UTC 2014,0.0104,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:49:49 UTC 2014,0.0104,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:50:04 UTC 2014,0.0086,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:50:13 UTC 2014,0.0086,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:50:22 UTC 2014,0.0086,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:50:31 UTC 2014,0.0086,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:50:42 UTC 2014,0.0086,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:50:52 UTC 2014,0.0086,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:51:00 UTC 2014,0.0213,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:51:07 UTC 2014,0.0137,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:51:14 UTC 2014,0.0137,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:51:23 UTC 2014,0.0137,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:51:30 UTC 2014,0.0137,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:51:41 UTC 2014,0.0073,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:51:59 UTC 2014,0.0073,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:52:07 UTC 2014,0.0073,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:52:13 UTC 2014,0.0097,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:52:19 UTC 2014,0.0097,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:52:34 UTC 2014,0.0097,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:52:42 UTC 2014,0.019,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:52:48 UTC 2014,0.019,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:53:02 UTC 2014,1.56,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:53:10 UTC 2014,1.56,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:53:17 UTC 2014,1.56,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:53:28 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:53:34 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:53:40 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:53:45 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:53:51 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:53:56 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:54:10 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:54:18 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:54:23 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:54:29 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:54:37 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:54:44 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:54:52 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:55:00 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:55:06 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:55:13 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:55:22 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:55:28 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:55:34 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:55:41 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:55:52 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:55:57 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:56:04 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:56:09 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:56:18 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:56:28 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:56:33 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:56:40 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:56:46 UTC 2014,1.68,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:56:52 UTC 2014,0.0227,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:56:59 UTC 2014,0.0227,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:57:10 UTC 2014,0.0202,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:57:19 UTC 2014,0.0202,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:57:34 UTC 2014,0.0202,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:57:43 UTC 2014,0.0202,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:57:52 UTC 2014,0.0202,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:58:00 UTC 2014,0.0123,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:58:06 UTC 2014,0.0123,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:58:23 UTC 2014,0.013,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:58:30 UTC 2014,0.013,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:58:38 UTC 2014,0.014,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:58:45 UTC 2014,0.014,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:58:54 UTC 2014,0.014,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:59:01 UTC 2014,0.012,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:59:11 UTC 2014,0.012,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:59:18 UTC 2014,0.0159,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:59:33 UTC 2014,0.0159,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:59:41 UTC 2014,0.0128,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:59:50 UTC 2014,0.0128,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:59:58 UTC 2014,0.0128,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 12:00:07 UTC 2014,0.0128,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 12:00:16 UTC 2014,0.017,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 12:00:26 UTC 2014,0.017,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 12:00:37 UTC 2014,0.017,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:00:48 UTC 2014,0.017,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:00:54 UTC 2014,0.0109,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:01:04 UTC 2014,0.0109,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:01:11 UTC 2014,0.0109,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:01:22 UTC 2014,0.0109,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:01:28 UTC 2014,0.0151,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:01:39 UTC 2014,0.0151,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:01:47 UTC 2014,0.0337,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:01:54 UTC 2014,0.0337,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:02:02 UTC 2014,0.0337,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:02:22 UTC 2014,0.0337,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:02:27 UTC 2014,0.0337,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:02:33 UTC 2014,0.0274,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:02:40 UTC 2014,0.0274,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:02:50 UTC 2014,0.0274,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:02:56 UTC 2014,0.0274,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:03:02 UTC 2014,0.0282,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:03:15 UTC 2014,0.0089,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:03:25 UTC 2014,0.0089,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:03:32 UTC 2014,0.0089,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:03:38 UTC 2014,0.0089,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:03:43 UTC 2014,0.011,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:03:55 UTC 2014,0.011,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:04:02 UTC 2014,0.011,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:04:07 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:04:13 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:04:23 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:04:30 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:04:38 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:04:49 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:04:56 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:05:04 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:05:14 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:05:23 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:05:33 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:05:40 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:05:48 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:05:58 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:06:05 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:06:13 UTC 2014,0.12,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:06:21 UTC 2014,0.12,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:06:28 UTC 2014,0.12,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:06:35 UTC 2014,0.12,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:06:43 UTC 2014,0.12,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:06:50 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:06:57 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:07:03 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:07:12 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:07:19 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:07:25 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:07:33 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:07:41 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:07:48 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:07:56 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:08:11 UTC 2014,0.0161,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:08:21 UTC 2014,0.0161,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:08:31 UTC 2014,0.0161,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:08:42 UTC 2014,0.0072,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:09:00 UTC 2014,0.0072,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:09:05 UTC 2014,0.0277,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:09:18 UTC 2014,0.0277,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:09:27 UTC 2014,0.0277,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:09:33 UTC 2014,0.0277,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:09:42 UTC 2014,0.0277,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:09:49 UTC 2014,0.0286,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:09:55 UTC 2014,0.0286,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:10:03 UTC 2014,0.0286,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:10:10 UTC 2014,0.0096,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:10:19 UTC 2014,0.0096,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:10:24 UTC 2014,0.0096,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:10:35 UTC 2014,0.0096,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:10:41 UTC 2014,0.0095,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:10:49 UTC 2014,0.0095,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:10:57 UTC 2014,0.0095,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:11:04 UTC 2014,0.0074,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:11:11 UTC 2014,0.0074,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:11:19 UTC 2014,0.0074,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:11:29 UTC 2014,0.0074,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:11:40 UTC 2014,0.0088,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:11:51 UTC 2014,0.0088,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:12:05 UTC 2014,0.0088,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:12:16 UTC 2014,0.0088,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:12:22 UTC 2014,0.0088,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:12:30 UTC 2014,0.0088,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:12:38 UTC 2014,0.0222,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:12:47 UTC 2014,0.0222,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:12:54 UTC 2014,0.0104,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:13:01 UTC 2014,0.0104,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:13:11 UTC 2014,0.0104,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:13:21 UTC 2014,0.0104,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:13:34 UTC 2014,0.0104,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:13:42 UTC 2014,0.0141,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:13:50 UTC 2014,0.0141,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:13:57 UTC 2014,0.0157,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:14:03 UTC 2014,0.0157,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:14:09 UTC 2014,0.0157,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:14:16 UTC 2014,0.0157,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:14:22 UTC 2014,0.048,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:14:32 UTC 2014,0.048,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:14:37 UTC 2014,0.048,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:14:46 UTC 2014,0.048,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:14:53 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:15:00 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:15:06 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:15:13 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:15:24 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:15:31 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:15:37 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:15:44 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:15:50 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:15:57 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:16:03 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:16:11 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:16:19 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:16:30 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:16:38 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:16:45 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:16:54 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:17:03 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:17:15 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:17:22 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:17:31 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:17:41 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:17:49 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:17:56 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:18:05 UTC 2014,1.68,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
