Time ,cost ,responseTime ,throughput ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 15:07:09 UTC 2014,0.6,9.0,93.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 15:07:25 UTC 2014,0.6,7.0,185.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 15:07:35 UTC 2014,0.6,7.0,185.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 15:07:40 UTC 2014,0.6,7.0,185.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 15:07:47 UTC 2014,0.6,7.2,213.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 15:07:54 UTC 2014,0.6,7.2,213.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 15:08:02 UTC 2014,0.6,7.2,213.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 15:08:10 UTC 2014,0.6,12.0,270.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:08:29 UTC 2014,0.6,10.8,162.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:08:45 UTC 2014,0.6,13.6,75.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:08:55 UTC 2014,0.6,13.6,75.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:09:10 UTC 2014,0.6,8.6,101.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:09:28 UTC 2014,0.6,8.6,43.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:09:40 UTC 2014,0.6,1.8,43.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:09:50 UTC 2014,0.6,1.8,43.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:10:02 UTC 2014,0.6,7.6,277.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:10:13 UTC 2014,0.6,7.6,277.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:10:24 UTC 2014,0.6,1.8,43.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:10:36 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:10:46 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:10:59 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:11:05 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:11:11 UTC 2014,0.48,8.5,47.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:11:20 UTC 2014,0.48,8.5,47.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:11:28 UTC 2014,0.48,8.5,47.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:11:34 UTC 2014,0.48,8.5,47.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:11:42 UTC 2014,0.48,8.5,47.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:11:48 UTC 2014,0.48,8.5,47.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:11:53 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:12:01 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:12:12 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:12:22 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:12:33 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:12:46 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:12:56 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:13:06 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:13:13 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:13:20 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:13:28 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:13:42 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:13:52 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:14:00 UTC 2014,0.6,-0.2,-1.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:14:15 UTC 2014,0.6,-0.2,-1.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:14:28 UTC 2014,0.6,6.8,119.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:14:35 UTC 2014,0.6,6.8,119.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:14:50 UTC 2014,0.6,6.8,119.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:14:56 UTC 2014,0.6,6.8,185.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:15:09 UTC 2014,0.6,6.8,185.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:15:26 UTC 2014,0.6,6.8,185.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:15:38 UTC 2014,0.6,10.4,159.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:15:50 UTC 2014,0.6,10.4,159.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:15:56 UTC 2014,0.6,6.4,152.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:16:05 UTC 2014,0.6,6.4,152.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:16:16 UTC 2014,0.6,9.4,157.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:16:23 UTC 2014,0.6,9.4,157.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:16:41 UTC 2014,0.6,9.4,157.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:16:52 UTC 2014,0.6,8.6,132.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:17:04 UTC 2014,0.6,8.6,132.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:17:19 UTC 2014,0.6,8.6,132.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:17:30 UTC 2014,0.6,7.2,64.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:17:41 UTC 2014,0.6,8.8,142.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:17:51 UTC 2014,0.6,8.8,142.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:03 UTC 2014,0.6,8.8,142.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:12 UTC 2014,0.6,6.0,222.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:19 UTC 2014,0.6,6.0,222.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:26 UTC 2014,0.6,7.4,203.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:34 UTC 2014,0.6,7.4,203.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:40 UTC 2014,0.6,7.4,203.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:49 UTC 2014,0.6,6.4,130.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:54 UTC 2014,0.6,6.4,130.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:01 UTC 2014,0.6,6.4,130.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:11 UTC 2014,0.6,10.6,160.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:18 UTC 2014,0.6,10.6,160.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:25 UTC 2014,0.6,10.6,160.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:33 UTC 2014,0.6,10.6,160.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:41 UTC 2014,0.6,8.6,133.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:50 UTC 2014,0.6,8.6,133.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:02 UTC 2014,0.6,8.6,133.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:10 UTC 2014,0.6,8.6,133.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:17 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:23 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:30 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:39 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:45 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:51 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:58 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:21:06 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:21:22 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:21:33 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:21:46 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:21:57 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:22:09 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:22:20 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:22:30 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:22:36 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:22:48 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:02 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:08 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:16 UTC 2014,0.72,-0.1667,-1.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:23 UTC 2014,0.72,-0.1667,-1.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:29 UTC 2014,0.72,-0.1667,-1.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:39 UTC 2014,0.72,1.8333,24.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:46 UTC 2014,0.72,1.8333,24.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:53 UTC 2014,0.72,1.8333,24.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:24:07 UTC 2014,0.72,1.8333,24.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:24:15 UTC 2014,0.72,3.8333,77.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:24:25 UTC 2014,0.72,3.8333,77.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:24:34 UTC 2014,0.72,3.8333,77.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:24:44 UTC 2014,0.72,11.8333,195.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:24:54 UTC 2014,0.72,11.8333,195.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:25:08 UTC 2014,0.72,7.6667,157.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:25:21 UTC 2014,0.72,7.6667,157.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:25:26 UTC 2014,0.72,7.6667,157.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:25:34 UTC 2014,0.72,7.8333,210.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:25:47 UTC 2014,0.72,7.8333,210.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:25:53 UTC 2014,0.72,7.8333,210.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:26:04 UTC 2014,0.72,7.6667,136.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:26:10 UTC 2014,0.72,7.6667,136.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:26:15 UTC 2014,0.72,7.6667,136.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:26:22 UTC 2014,0.72,7.6667,136.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:26:29 UTC 2014,0.72,7.6667,136.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:26:41 UTC 2014,0.72,8.0,114.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:26:59 UTC 2014,0.72,8.0,114.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:27:08 UTC 2014,0.72,8.5,170.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:27:21 UTC 2014,0.72,9.5,141.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:27:30 UTC 2014,0.72,9.5,141.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:27:40 UTC 2014,0.72,10.3333,287.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:27:50 UTC 2014,0.72,10.3333,287.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:27:56 UTC 2014,0.72,10.3333,287.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:28:04 UTC 2014,0.84,9.3333,150.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:28:10 UTC 2014,0.84,9.3333,150.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:28:20 UTC 2014,0.84,9.3333,150.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:28:26 UTC 2014,0.84,9.3333,150.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:28:38 UTC 2014,0.84,9.3333,150.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:28:52 UTC 2014,0.84,1.5714,51.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:28:58 UTC 2014,0.84,1.5714,51.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:29:05 UTC 2014,0.84,1.5714,51.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:29:11 UTC 2014,0.84,1.5714,51.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:29:19 UTC 2014,0.84,6.7143,25.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:29:26 UTC 2014,0.84,6.7143,25.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:29:46 UTC 2014,0.84,6.7143,25.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:29:58 UTC 2014,0.84,9.1667,137.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:30:10 UTC 2014,0.84,9.1667,137.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:30:23 UTC 2014,0.84,9.1667,137.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:30:40 UTC 2014,0.84,9.1667,137.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:30:46 UTC 2014,0.84,7.5,123.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:30:53 UTC 2014,0.84,7.5,123.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:01 UTC 2014,0.84,7.5,123.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:07 UTC 2014,0.84,7.5,123.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:13 UTC 2014,0.84,5.5,80.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:20 UTC 2014,0.84,5.5,80.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:27 UTC 2014,0.84,5.5,80.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:32 UTC 2014,0.84,5.5,80.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:42 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:50 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:56 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:02 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:13 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:22 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:32 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:37 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:43 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:54 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:33:05 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:33:13 UTC 2014,0.84,4.3333,26.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:33:19 UTC 2014,0.84,4.3333,26.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:33:28 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:33:35 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:33:48 UTC 2014,0.84,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:34:02 UTC 2014,0.84,4.8333,103.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:34:19 UTC 2014,0.84,4.8333,103.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:34:25 UTC 2014,0.84,4.8333,103.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:34:36 UTC 2014,0.84,8.0,42.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:34:44 UTC 2014,0.84,8.0,42.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:34:56 UTC 2014,0.84,8.0,220.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:35:05 UTC 2014,0.84,8.0,220.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:35:19 UTC 2014,0.84,8.0,220.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:35:26 UTC 2014,0.84,10.3333,158.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:35:32 UTC 2014,0.84,8.5,228.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:35:47 UTC 2014,0.84,8.5,228.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:35:52 UTC 2014,0.84,8.5,228.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:35:58 UTC 2014,0.84,8.1667,220.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:36:03 UTC 2014,0.84,8.1667,220.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:36:11 UTC 2014,0.84,8.1667,213.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:36:22 UTC 2014,0.84,7.6667,213.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:36:33 UTC 2014,0.84,7.6667,213.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:36:44 UTC 2014,0.84,11.6667,96.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:36:55 UTC 2014,0.84,11.6667,96.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:37:07 UTC 2014,0.84,3.0,106.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:37:18 UTC 2014,0.84,3.0,106.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:37:28 UTC 2014,0.84,3.0,106.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:37:40 UTC 2014,0.84,3.0,106.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:37:53 UTC 2014,0.84,3.0,106.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:38:05 UTC 2014,0.84,9.6,82.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:38:15 UTC 2014,0.84,10.0,162.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:38:26 UTC 2014,0.84,10.0,162.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:38:36 UTC 2014,0.84,7.6,84.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:38:46 UTC 2014,0.72,8.0,132.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:38:55 UTC 2014,0.72,8.0,132.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:08 UTC 2014,0.72,9.0,112.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:16 UTC 2014,0.72,9.0,112.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:23 UTC 2014,0.72,9.0,112.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:29 UTC 2014,0.72,9.0,112.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:35 UTC 2014,0.72,7.6,192.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:50 UTC 2014,0.72,7.6,192.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:58 UTC 2014,0.72,7.6,192.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:04 UTC 2014,0.72,7.6,192.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:12 UTC 2014,0.72,7.6,192.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:19 UTC 2014,0.72,7.6,192.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:24 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:30 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:37 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:50 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:56 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:41:04 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:41:11 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:41:24 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:41:30 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:41:37 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:41:45 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:41:55 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:42:00 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:42:06 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:42:14 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:42:20 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:42:25 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:42:31 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:42:48 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:42:57 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
