Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 11:49:25 UTC 2014,88.8778,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:49:34 UTC 2014,90.2806,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:49:43 UTC 2014,90.2806,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:49:51 UTC 2014,89.99,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:50:00 UTC 2014,88.3768,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:50:09 UTC 2014,86.0,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:50:17 UTC 2014,89.2108,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:50:26 UTC 2014,89.2108,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:50:34 UTC 2014,88.1764,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:50:42 UTC 2014,88.1764,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:50:48 UTC 2014,88.1764,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:50:53 UTC 2014,85.7858,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:50:58 UTC 2014,85.7858,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:04 UTC 2014,85.7858,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:09 UTC 2014,87.8365,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:15 UTC 2014,87.8365,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:20 UTC 2014,88.6341,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:26 UTC 2014,88.6341,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:31 UTC 2014,88.0239,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:37 UTC 2014,88.0239,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:42 UTC 2014,88.0239,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:48 UTC 2014,89.4106,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:53 UTC 2014,89.4106,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:58 UTC 2014,89.4106,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:04 UTC 2014,89.4106,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:09 UTC 2014,88.2766,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:14 UTC 2014,88.2766,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:20 UTC 2014,88.2766,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:25 UTC 2014,88.2766,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:31 UTC 2014,87.6247,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:36 UTC 2014,87.6247,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:41 UTC 2014,87.6247,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:47 UTC 2014,87.6247,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:52 UTC 2014,89.2893,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:58 UTC 2014,88.3466,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:04 UTC 2014,88.3466,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:09 UTC 2014,87.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:14 UTC 2014,82.5697,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:20 UTC 2014,82.5697,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:25 UTC 2014,82.5697,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:31 UTC 2014,82.5697,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:36 UTC 2014,82.5697,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:41 UTC 2014,75.571,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:47 UTC 2014,75.571,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:52 UTC 2014,83.35,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:57 UTC 2014,83.35,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:03 UTC 2014,68.8312,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:08 UTC 2014,80.4175,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:14 UTC 2014,80.4175,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:19 UTC 2014,80.4175,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:24 UTC 2014,82.2645,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:30 UTC 2014,82.2645,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:35 UTC 2014,80.796,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:40 UTC 2014,80.796,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:46 UTC 2014,76.4471,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:51 UTC 2014,76.4471,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:57 UTC 2014,76.4471,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:03 UTC 2014,89.7,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:08 UTC 2014,89.7,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:14 UTC 2014,82.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:19 UTC 2014,82.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:24 UTC 2014,82.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:29 UTC 2014,75.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:35 UTC 2014,75.0,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:40 UTC 2014,79.3035,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:46 UTC 2014,79.3035,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:51 UTC 2014,77.8437,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:58 UTC 2014,77.8437,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:03 UTC 2014,77.8437,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:08 UTC 2014,84.7153,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:13 UTC 2014,84.7153,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:19 UTC 2014,84.7153,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:24 UTC 2014,84.7153,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:30 UTC 2014,80.8574,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:35 UTC 2014,80.8574,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:40 UTC 2014,80.8574,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:46 UTC 2014,80.8574,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:51 UTC 2014,80.8574,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:57 UTC 2014,68.4524,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:02 UTC 2014,68.4524,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:08 UTC 2014,68.9621,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:13 UTC 2014,68.9621,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:19 UTC 2014,73.7052,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:24 UTC 2014,73.7052,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:29 UTC 2014,78.373,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:35 UTC 2014,78.373,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:41 UTC 2014,78.373,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:47 UTC 2014,77.1685,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:52 UTC 2014,77.1685,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:58:01 UTC 2014,88.9,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:58:09 UTC 2014,83.5821,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:58:17 UTC 2014,79.9005,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:58:26 UTC 2014,79.9005,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:58:34 UTC 2014,81.6103,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:58:42 UTC 2014,78.7849,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:58:51 UTC 2014,78.7849,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 11:58:56 UTC 2014,78.7849,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:02 UTC 2014,89.1784,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:07 UTC 2014,89.1784,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:13 UTC 2014,77.8664,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:18 UTC 2014,77.8664,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:24 UTC 2014,77.8664,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:29 UTC 2014,80.3571,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:34 UTC 2014,80.3571,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:40 UTC 2014,81.7,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:45 UTC 2014,81.7,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:51 UTC 2014,81.1245,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:56 UTC 2014,81.1245,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:02 UTC 2014,81.1245,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:07 UTC 2014,76.8317,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:13 UTC 2014,76.8317,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:18 UTC 2014,76.8317,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:24 UTC 2014,76.8849,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:29 UTC 2014,76.8849,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:35 UTC 2014,81.0568,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:40 UTC 2014,81.0568,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:45 UTC 2014,81.0568,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:51 UTC 2014,80.5389,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:57 UTC 2014,80.5389,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:02 UTC 2014,77.5449,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:08 UTC 2014,77.5449,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:13 UTC 2014,77.5449,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:19 UTC 2014,77.4676,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:24 UTC 2014,80.6931,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:29 UTC 2014,80.0793,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:35 UTC 2014,80.0793,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:40 UTC 2014,80.0793,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:01:49 UTC 2014,86.2138,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:01:57 UTC 2014,81.9541,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:05 UTC 2014,89.5,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:14 UTC 2014,89.5,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:22 UTC 2014,71.499,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:31 UTC 2014,71.499,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:39 UTC 2014,79.4846,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:48 UTC 2014,80.1587,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:57 UTC 2014,83.8839,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:06 UTC 2014,83.8839,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:15 UTC 2014,83.2335,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:24 UTC 2014,85.5289,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:32 UTC 2014,86.7,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:41 UTC 2014,86.7,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:50 UTC 2014,85.0701,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:59 UTC 2014,59.7403,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:07 UTC 2014,59.7403,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:16 UTC 2014,72.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:24 UTC 2014,65.0888,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:33 UTC 2014,70.7,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:41 UTC 2014,70.7,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:50 UTC 2014,74.1294,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:59 UTC 2014,85.8283,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:07 UTC 2014,85.8283,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:16 UTC 2014,84.4534,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:24 UTC 2014,76.8317,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:32 UTC 2014,76.8687,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:41 UTC 2014,76.8687,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:50 UTC 2014,81.8182,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:58 UTC 2014,77.49,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:07 UTC 2014,76.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:15 UTC 2014,76.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:24 UTC 2014,85.7428,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:33 UTC 2014,79.5386,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:41 UTC 2014,79.5386,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:49 UTC 2014,79.5386,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:58 UTC 2014,80.6163,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:06 UTC 2014,80.6163,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:15 UTC 2014,81.1189,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:23 UTC 2014,81.1565,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:31 UTC 2014,85.5289,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:40 UTC 2014,85.5289,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:48 UTC 2014,82.5349,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:57 UTC 2014,81.1695,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:08:05 UTC 2014,80.9335,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:08:14 UTC 2014,80.9335,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:19 UTC 2014,80.9335,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:24 UTC 2014,81.1508,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:30 UTC 2014,81.1508,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:35 UTC 2014,77.9661,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:41 UTC 2014,59.3035,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:46 UTC 2014,59.3035,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:51 UTC 2014,59.3035,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:58 UTC 2014,65.5,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:03 UTC 2014,65.5,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:08 UTC 2014,74.8024,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:13 UTC 2014,74.8024,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:19 UTC 2014,74.8024,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:24 UTC 2014,74.8024,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:30 UTC 2014,65.5345,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:35 UTC 2014,65.5345,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:40 UTC 2014,65.5345,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:46 UTC 2014,70.0197,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:51 UTC 2014,70.0197,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:57 UTC 2014,70.0197,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:10:02 UTC 2014,69.8903,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:10:07 UTC 2014,69.8903,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 12:10:13 UTC 2014,69.8903,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 12:10:22 UTC 2014,67.8252,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 12:10:30 UTC 2014,69.5182,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 12:10:39 UTC 2014,69.5182,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 12:10:47 UTC 2014,65.2,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 12:10:55 UTC 2014,69.1235,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 12:11:04 UTC 2014,69.1235,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:11:12 UTC 2014,66.6667,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:11:18 UTC 2014,78.3168,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:11:24 UTC 2014,78.3168,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:11:29 UTC 2014,78.3168,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:11:34 UTC 2014,66.2698,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:11:40 UTC 2014,66.2698,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:11:45 UTC 2014,69.057,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:11:51 UTC 2014,69.057,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:11:56 UTC 2014,69.057,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:12:01 UTC 2014,64.7,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:12:07 UTC 2014,64.7,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:12:13 UTC 2014,74.6047,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:12:18 UTC 2014,74.6047,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:12:24 UTC 2014,74.6047,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:12:29 UTC 2014,71.8657,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:12:34 UTC 2014,71.8657,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:12:39 UTC 2014,71.8657,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:12:45 UTC 2014,71.8657,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:12:51 UTC 2014,76.3709,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:12:56 UTC 2014,85.7853,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:13:02 UTC 2014,85.7853,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:13:07 UTC 2014,85.7853,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:13:13 UTC 2014,85.7853,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:13:18 UTC 2014,67.7579,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:13:23 UTC 2014,67.7579,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:13:29 UTC 2014,67.7579,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:13:34 UTC 2014,70.7753,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:13:40 UTC 2014,70.7753,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:13:45 UTC 2014,70.7753,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:13:50 UTC 2014,67.5649,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:13:56 UTC 2014,67.5649,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:14:01 UTC 2014,72.9353,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:14:06 UTC 2014,72.9353,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:14:12 UTC 2014,72.9353,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:14:17 UTC 2014,62.7354,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:14:22 UTC 2014,62.7354,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:14:28 UTC 2014,71.8254,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:14:33 UTC 2014,71.8254,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:14:39 UTC 2014,68.8312,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:14:44 UTC 2014,68.8312,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:14:49 UTC 2014,66.6334,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:14:55 UTC 2014,66.6334,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:15:00 UTC 2014,66.6334,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:15:05 UTC 2014,75.6219,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:15:10 UTC 2014,78.664,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:15:16 UTC 2014,78.33,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:15:21 UTC 2014,78.33,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:15:27 UTC 2014,78.33,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:15:33 UTC 2014,70.2358,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:15:38 UTC 2014,70.2358,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:15:44 UTC 2014,73.3135,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:15:49 UTC 2014,73.3135,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:15:54 UTC 2014,73.3135,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:16:00 UTC 2014,62.7861,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 12:16:05 UTC 2014,62.7861,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:16:14 UTC 2014,64.6475,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:16:22 UTC 2014,64.4118,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:16:31 UTC 2014,63.3136,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:16:39 UTC 2014,63.3136,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:16:48 UTC 2014,44.3572,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:16:56 UTC 2014,44.3572,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:04 UTC 2014,69.0547,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:13 UTC 2014,81.592,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:21 UTC 2014,66.2698,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:30 UTC 2014,66.7656,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:38 UTC 2014,66.7656,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:47 UTC 2014,71.076,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:55 UTC 2014,71.076,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:18:03 UTC 2014,80.0595,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:18:12 UTC 2014,75.4016,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:18:22 UTC 2014,80.6773,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:18:31 UTC 2014,74.1071,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:18:39 UTC 2014,74.1071,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:18:47 UTC 2014,78.022,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:18:56 UTC 2014,80.3393,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:19:04 UTC 2014,80.3393,0.12,1.0,CassandraNode_scaleIn,CassandraNode
