Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 11:49:03 UTC 2014,68.5281,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:49:11 UTC 2014,67.162,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:49:19 UTC 2014,66.3843,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:49:27 UTC 2014,68.016,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:49:36 UTC 2014,68.7174,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:49:44 UTC 2014,68.7174,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:49:53 UTC 2014,68.5826,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:50:01 UTC 2014,67.7759,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:50:09 UTC 2014,71.1633,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:50:18 UTC 2014,75.8607,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:50:26 UTC 2014,75.8607,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:50:35 UTC 2014,75.3435,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:50:42 UTC 2014,75.9237,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:50:47 UTC 2014,75.9237,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:50:53 UTC 2014,74.5587,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:50:58 UTC 2014,74.5587,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:03 UTC 2014,74.5587,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:09 UTC 2014,75.9544,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:14 UTC 2014,75.9544,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:20 UTC 2014,76.8781,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:25 UTC 2014,76.8781,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:30 UTC 2014,76.5731,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:36 UTC 2014,76.5731,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:41 UTC 2014,76.5731,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:46 UTC 2014,78.0127,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:52 UTC 2014,78.0127,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:51:57 UTC 2014,78.0127,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:03 UTC 2014,78.0127,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:08 UTC 2014,77.8259,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:14 UTC 2014,77.8259,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:19 UTC 2014,76.9441,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:25 UTC 2014,76.9441,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:30 UTC 2014,76.6182,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:35 UTC 2014,76.6182,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:41 UTC 2014,75.8121,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:46 UTC 2014,75.8121,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:51 UTC 2014,76.6443,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:52:58 UTC 2014,78.4257,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:03 UTC 2014,78.4257,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:09 UTC 2014,78.1718,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:14 UTC 2014,78.1718,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:19 UTC 2014,75.9566,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:25 UTC 2014,75.9566,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:30 UTC 2014,75.9566,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:36 UTC 2014,75.9566,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:41 UTC 2014,69.8808,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:46 UTC 2014,69.8808,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:52 UTC 2014,73.7703,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:53:57 UTC 2014,73.7703,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:03 UTC 2014,69.2357,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:08 UTC 2014,75.0289,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:13 UTC 2014,75.0289,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:19 UTC 2014,75.0289,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:24 UTC 2014,73.1672,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:29 UTC 2014,73.1672,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:35 UTC 2014,72.4329,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:40 UTC 2014,72.4329,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:45 UTC 2014,72.8713,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:51 UTC 2014,72.8713,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:54:56 UTC 2014,72.8713,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:01 UTC 2014,79.6249,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:07 UTC 2014,79.6249,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:13 UTC 2014,75.8027,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:18 UTC 2014,75.8027,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:23 UTC 2014,75.8027,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:29 UTC 2014,71.5843,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:34 UTC 2014,71.5843,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:40 UTC 2014,74.5099,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:45 UTC 2014,74.5099,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:51 UTC 2014,73.78,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:55:57 UTC 2014,73.78,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:02 UTC 2014,73.78,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:07 UTC 2014,76.163,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:13 UTC 2014,76.163,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:18 UTC 2014,76.163,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:24 UTC 2014,76.163,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:29 UTC 2014,74.2369,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:34 UTC 2014,74.2369,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:40 UTC 2014,73.7368,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:45 UTC 2014,73.7368,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:51 UTC 2014,73.7368,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:56:56 UTC 2014,67.5998,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:01 UTC 2014,67.5998,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:07 UTC 2014,68.933,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:12 UTC 2014,68.933,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:18 UTC 2014,71.3045,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:24 UTC 2014,71.3045,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:29 UTC 2014,73.4387,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:35 UTC 2014,73.4387,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:40 UTC 2014,73.4387,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:46 UTC 2014,72.8137,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:57:51 UTC 2014,72.8137,0.36,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:57:59 UTC 2014,78.6044,0.36,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:58:08 UTC 2014,75.9454,0.36,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:58:16 UTC 2014,75.9454,0.36,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:58:25 UTC 2014,74.2688,0.36,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:58:33 UTC 2014,75.1237,0.36,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:58:41 UTC 2014,76.4801,0.36,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 11:58:50 UTC 2014,73.3248,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 11:58:55 UTC 2014,73.3248,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:01 UTC 2014,73.3248,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:06 UTC 2014,78.5216,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:12 UTC 2014,73.9818,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:17 UTC 2014,73.9818,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:22 UTC 2014,73.9818,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:28 UTC 2014,75.2272,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:33 UTC 2014,75.2272,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:39 UTC 2014,75.2582,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:44 UTC 2014,75.2582,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:50 UTC 2014,74.9705,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 11:59:55 UTC 2014,74.9705,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:00 UTC 2014,74.9705,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:06 UTC 2014,74.9705,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:11 UTC 2014,73.0496,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:17 UTC 2014,73.0496,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:22 UTC 2014,73.0762,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:28 UTC 2014,73.0762,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:33 UTC 2014,75.416,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:38 UTC 2014,75.5527,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:44 UTC 2014,75.5527,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:49 UTC 2014,71.025,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:00:55 UTC 2014,71.025,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:01 UTC 2014,69.515,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:06 UTC 2014,69.515,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:11 UTC 2014,69.515,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:17 UTC 2014,79.0073,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:22 UTC 2014,80.9627,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:28 UTC 2014,80.6558,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:33 UTC 2014,80.6558,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 12:01:39 UTC 2014,77.6187,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:01:47 UTC 2014,79.7514,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:01:55 UTC 2014,79.7514,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:04 UTC 2014,77.6216,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:12 UTC 2014,81.9806,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:20 UTC 2014,72.9801,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:30 UTC 2014,72.9801,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:38 UTC 2014,76.2056,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:46 UTC 2014,76.5426,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:02:55 UTC 2014,76.5426,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:04 UTC 2014,78.4041,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:12 UTC 2014,78.6018,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:21 UTC 2014,80.1034,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:29 UTC 2014,81.8705,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:37 UTC 2014,82.2321,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:46 UTC 2014,82.2321,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:03:54 UTC 2014,79.7984,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:02 UTC 2014,64.9377,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:11 UTC 2014,71.3511,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:19 UTC 2014,63.7447,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:28 UTC 2014,63.7447,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:36 UTC 2014,67.8411,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:44 UTC 2014,67.8411,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:04:53 UTC 2014,69.806,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:01 UTC 2014,75.6555,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:10 UTC 2014,77.4853,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:18 UTC 2014,76.6949,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:27 UTC 2014,76.6949,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:35 UTC 2014,76.0157,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:44 UTC 2014,69.4978,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:05:52 UTC 2014,71.9725,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:01 UTC 2014,69.631,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:09 UTC 2014,68.986,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:17 UTC 2014,68.986,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:26 UTC 2014,73.7574,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:34 UTC 2014,72.0219,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:43 UTC 2014,72.0219,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:06:51 UTC 2014,88.5096,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:00 UTC 2014,88.5096,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:08 UTC 2014,88.5096,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:17 UTC 2014,88.7168,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:25 UTC 2014,87.3998,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:33 UTC 2014,89.586,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:42 UTC 2014,89.7085,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:51 UTC 2014,88.2115,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:07:59 UTC 2014,87.5181,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:08:08 UTC 2014,87.4001,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:15 UTC 2014,86.0663,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:21 UTC 2014,86.0663,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:26 UTC 2014,86.175,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:31 UTC 2014,86.175,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:36 UTC 2014,84.5826,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:42 UTC 2014,77.3502,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:47 UTC 2014,77.3502,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:53 UTC 2014,77.4252,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:08:58 UTC 2014,80.5234,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:03 UTC 2014,80.5234,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:09 UTC 2014,85.1746,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:14 UTC 2014,85.1515,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:20 UTC 2014,85.1515,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:26 UTC 2014,80.5175,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:31 UTC 2014,80.5175,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:36 UTC 2014,79.4729,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:41 UTC 2014,79.4729,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:47 UTC 2014,81.7655,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:53 UTC 2014,81.7655,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:09:58 UTC 2014,81.7655,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:10:03 UTC 2014,82.8455,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:10:09 UTC 2014,82.8455,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 12:10:15 UTC 2014,82.8455,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 12:10:23 UTC 2014,81.8451,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 12:10:32 UTC 2014,81.8451,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 12:10:41 UTC 2014,82.7571,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 12:10:49 UTC 2014,80.598,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 12:10:57 UTC 2014,82.5598,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 12:11:06 UTC 2014,82.0099,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:11:12 UTC 2014,80.2653,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:11:17 UTC 2014,86.0904,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:11:23 UTC 2014,86.0904,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:11:29 UTC 2014,86.0904,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:11:34 UTC 2014,80.3661,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:11:39 UTC 2014,80.3661,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:11:45 UTC 2014,81.7596,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:11:50 UTC 2014,81.7596,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:11:56 UTC 2014,81.7596,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:12:01 UTC 2014,77.7554,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:12:06 UTC 2014,77.7554,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:12:12 UTC 2014,82.7078,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:12:18 UTC 2014,82.7078,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:12:23 UTC 2014,82.7078,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:12:28 UTC 2014,81.6848,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:12:33 UTC 2014,81.6848,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:12:39 UTC 2014,81.6848,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:12:44 UTC 2014,78.9978,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:12:50 UTC 2014,81.2504,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:12:55 UTC 2014,83.5986,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:13:00 UTC 2014,83.5986,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:13:06 UTC 2014,83.5986,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:13:11 UTC 2014,83.5986,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:13:16 UTC 2014,83.5986,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:13:22 UTC 2014,75.1069,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:13:27 UTC 2014,75.1069,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:13:33 UTC 2014,75.1069,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:13:38 UTC 2014,78.577,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:13:43 UTC 2014,78.577,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:13:49 UTC 2014,78.1134,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:13:54 UTC 2014,78.1134,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:13:59 UTC 2014,80.0459,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:14:05 UTC 2014,80.0459,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:14:10 UTC 2014,80.0459,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:14:16 UTC 2014,74.9459,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:14:21 UTC 2014,74.9459,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:14:27 UTC 2014,78.9561,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:14:33 UTC 2014,78.9561,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:14:38 UTC 2014,78.9561,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:14:44 UTC 2014,77.6671,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:14:49 UTC 2014,76.8085,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:14:54 UTC 2014,76.8085,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:14:59 UTC 2014,76.8085,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:15:05 UTC 2014,83.8648,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:15:10 UTC 2014,85.3858,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:15:15 UTC 2014,84.3775,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:15:21 UTC 2014,84.3775,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:15:26 UTC 2014,84.3775,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:15:32 UTC 2014,80.3304,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:15:37 UTC 2014,80.3304,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:15:43 UTC 2014,82.8472,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:15:48 UTC 2014,82.8472,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:15:54 UTC 2014,82.8472,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:15:59 UTC 2014,76.8829,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:16:05 UTC 2014,76.8829,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 12:16:10 UTC 2014,76.8829,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:16:18 UTC 2014,77.0859,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:16:27 UTC 2014,76.1548,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:16:36 UTC 2014,76.1548,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:16:44 UTC 2014,66.4259,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:16:52 UTC 2014,66.4259,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:01 UTC 2014,81.1119,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:10 UTC 2014,87.3805,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:18 UTC 2014,87.3805,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:27 UTC 2014,78.0877,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:35 UTC 2014,78.0877,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:44 UTC 2014,78.0877,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:17:52 UTC 2014,80.2429,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:18:01 UTC 2014,87.3044,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:18:09 UTC 2014,84.9754,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:18:17 UTC 2014,84.9754,0.36,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 12:18:26 UTC 2014,84.3052,0.36,3.0,CassandraNode_scaleIn,CassandraNode
