Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 10:08:44 UTC 2014,10.514,47.4001,0.24,0.6452,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:49 UTC 2014,10.514,46.0001,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 10:08:54 UTC 2014,10.514,46.0001,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 10:08:59 UTC 2014,10.514,46.8533,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 10:09:04 UTC 2014,10.514,46.8533,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 10:09:09 UTC 2014,10.514,47.0061,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 10:09:14 UTC 2014,10.514,47.0061,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 10:09:20 UTC 2014,10.508,47.0062,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 10:09:25 UTC 2014,10.508,47.0001,0.24,0.8,2.0,AppServer_scaleIn,
Fri Feb 21 10:09:30 UTC 2014,10.508,47.0001,0.24,0.8,2.0,AppServer_scaleIn,
Fri Feb 21 10:09:35 UTC 2014,10.508,47.7048,0.24,0.8,2.0,AppServer_scaleIn,
Fri Feb 21 10:09:40 UTC 2014,10.508,47.7047,0.24,0.8,2.0,AppServer_scaleIn,
Fri Feb 21 10:09:46 UTC 2014,10.508,46.4037,0.24,0.8,2.0,AppServer_scaleIn,
Fri Feb 21 10:09:51 UTC 2014,10.514,46.3536,0.24,0.8,2.0,AppServer_scaleIn,
Fri Feb 21 10:09:56 UTC 2014,10.514,46.95,0.24,0.8,2.0,AppServer_scaleIn,
Fri Feb 21 10:10:01 UTC 2014,10.514,46.95,0.24,0.8,2.0,AppServer_scaleIn,
Fri Feb 21 10:10:06 UTC 2014,10.5142,46.8531,0.24,0.8,2.0,AppServer_scaleIn,
Fri Feb 21 10:10:11 UTC 2014,10.5142,46.8531,0.24,0.8,2.0,AppServer_scaleIn,
Fri Feb 21 10:10:16 UTC 2014,10.5142,46.8531,0.24,0.8,2.0,AppServer_scaleIn,
Fri Feb 21 10:10:21 UTC 2014,10.508,46.9001,0.24,0.8,2.0,AppServer_scaleIn,
Fri Feb 21 10:10:26 UTC 2014,10.508,46.9001,0.24,0.8,2.0,AppServer_scaleIn,
Fri Feb 21 10:10:31 UTC 2014,10.508,47.6477,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 10:10:36 UTC 2014,10.508,47.6476,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 10:10:41 UTC 2014,10.508,48.0041,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 10:10:46 UTC 2014,10.508,48.0041,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 10:10:51 UTC 2014,10.514,45.8959,0.24,0.7333,2.0,AppServer_scaleIn,
Fri Feb 21 10:10:57 UTC 2014,10.514,45.8959,0.24,0.7333,2.0,AppServer_scaleIn,
Fri Feb 21 10:11:02 UTC 2014,10.514,44.6555,0.24,0.7333,2.0,AppServer_scaleIn,
Fri Feb 21 10:11:07 UTC 2014,10.514,44.6554,0.24,0.7333,2.0,AppServer_scaleIn,
Fri Feb 21 10:11:12 UTC 2014,10.514,44.6554,0.24,0.7333,2.0,AppServer_scaleIn,
Fri Feb 21 10:11:17 UTC 2014,10.514,47.2557,0.24,0.7333,2.0,AppServer_scaleIn,
