Time ,cpuUsage ,cost ,memUsed ,requestThroughput ,busyThreads ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 14:25:36 UTC 2014,61.0007,0.48,25.9745,2.4452,0,4,,
Thu Feb 20 14:25:41 UTC 2014,61.0007,0.48,25.9745,2.4452,0,4,,
Thu Feb 20 14:25:47 UTC 2014,63.8214,0.48,26.3766,2.3645,0,4,,
Thu Feb 20 14:25:53 UTC 2014,63.8214,0.48,26.3766,2.3645,0,4,,
Thu Feb 20 14:25:59 UTC 2014,63.8214,0.48,26.3766,2.3645,0,4,,
Thu Feb 20 14:26:05 UTC 2014,52.1762,0.48,26.1529,2.3645,0,4,,
Thu Feb 20 14:26:10 UTC 2014,52.1762,0.48,26.1529,2.3645,0,4,,
Thu Feb 20 14:26:15 UTC 2014,49.1866,0.48,26.694,2.4,0,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:26:27 UTC 2014,49.1866,0.48,26.694,2.4,0,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:26:38 UTC 2014,49.6618,0.48,26.7131,2.4,0,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:26:50 UTC 2014,64.0145,0.48,26.8156,2.4129,0,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:27:02 UTC 2014,64.0145,0.48,26.8156,2.4129,0,4,,
Thu Feb 20 14:27:07 UTC 2014,65.9552,0.48,26.0944,2.5,0,4,,
Thu Feb 20 14:27:13 UTC 2014,65.9552,0.48,26.0944,2.5,0,4,,
Thu Feb 20 14:27:19 UTC 2014,56.3466,0.48,26.7833,2.4473,0,4,,
Thu Feb 20 14:27:24 UTC 2014,56.3466,0.48,26.7833,2.4473,0,4,,
Thu Feb 20 14:27:29 UTC 2014,56.3466,0.48,26.7833,2.4473,0,4,,
Thu Feb 20 14:27:36 UTC 2014,56.3466,0.48,26.7833,2.4473,0,4,,
Thu Feb 20 14:27:42 UTC 2014,68.7581,0.48,26.488,2.3946,0,4,,
Thu Feb 20 14:27:48 UTC 2014,68.7581,0.48,26.488,2.3946,0,4,,
Thu Feb 20 14:27:53 UTC 2014,68.7581,0.48,26.488,2.3946,0,4,,
Thu Feb 20 14:27:59 UTC 2014,68.7581,0.48,26.488,2.3946,0,4,,
Thu Feb 20 14:28:04 UTC 2014,68.7581,0.48,26.488,2.3946,0,4,,
Thu Feb 20 14:28:10 UTC 2014,68.7581,0.48,26.488,2.3946,0,4,,
Thu Feb 20 14:28:16 UTC 2014,68.7581,0.48,26.488,2.3946,0,4,,
Thu Feb 20 14:28:22 UTC 2014,68.7581,0.48,26.488,2.3946,0,4,,
Thu Feb 20 14:28:27 UTC 2014,61.036,0.48,26.5832,2.4129,0,4,,
Thu Feb 20 14:28:33 UTC 2014,61.036,0.48,26.5832,2.4129,0,4,,
Thu Feb 20 14:28:38 UTC 2014,61.036,0.48,26.5832,2.4129,0,4,,
Thu Feb 20 14:28:44 UTC 2014,70.7699,0.48,26.5103,2.3473,0,4,,
Thu Feb 20 14:28:49 UTC 2014,70.7699,0.48,26.5103,2.3473,0,4,,
Thu Feb 20 14:28:56 UTC 2014,70.7699,0.48,26.5103,2.3473,0,4,,
Thu Feb 20 14:29:02 UTC 2014,70.7699,0.48,26.5103,2.3473,0,4,,
Thu Feb 20 14:29:08 UTC 2014,70.7699,0.48,26.5103,2.3473,0,4,,
Thu Feb 20 14:29:14 UTC 2014,66.0719,0.48,26.7458,2.4667,0,4,,
Thu Feb 20 14:29:19 UTC 2014,66.0719,0.48,26.7458,2.4667,0,4,,
Thu Feb 20 14:29:24 UTC 2014,66.0719,0.48,26.7458,2.4667,0,4,,
Thu Feb 20 14:29:30 UTC 2014,66.0719,0.48,26.7458,2.4667,0,4,,
Thu Feb 20 14:29:36 UTC 2014,66.0719,0.48,26.7458,2.4667,0,4,,
Thu Feb 20 14:29:42 UTC 2014,66.0719,0.48,26.7458,2.4667,0,4,,
Thu Feb 20 14:29:48 UTC 2014,67.3144,0.48,26.4849,2.6333,0,4,,
Thu Feb 20 14:29:53 UTC 2014,67.3144,0.48,26.4849,2.6333,0,4,,
Thu Feb 20 14:29:58 UTC 2014,67.3144,0.48,26.4849,2.6333,0,4,,
Thu Feb 20 14:30:04 UTC 2014,51.6715,0.48,27.2575,2.5333,0,4,,
Thu Feb 20 14:30:09 UTC 2014,51.6715,0.48,27.2575,2.5333,0,4,,
Thu Feb 20 14:30:15 UTC 2014,57.5231,0.48,27.0214,2.329,0,4,,
Thu Feb 20 14:30:20 UTC 2014,57.5231,0.48,27.0214,2.329,0,4,,
Thu Feb 20 14:30:25 UTC 2014,57.5231,0.48,27.0214,2.329,0,4,,
Thu Feb 20 14:30:31 UTC 2014,57.5231,0.48,27.0214,2.329,0,4,,
Thu Feb 20 14:30:39 UTC 2014,52.1359,0.48,26.9325,2.4935,0,4,,
Thu Feb 20 14:30:45 UTC 2014,55.3056,0.48,27.3144,2.4129,0,4,,
Thu Feb 20 14:30:50 UTC 2014,55.3056,0.48,27.3144,2.4129,0,4,,
Thu Feb 20 14:30:55 UTC 2014,55.3056,0.48,27.3144,2.4129,0,4,,
Thu Feb 20 14:31:01 UTC 2014,55.3056,0.48,27.3144,2.4129,0,4,,
Thu Feb 20 14:31:07 UTC 2014,64.8912,0.48,26.9905,2.3667,0,4,,
Thu Feb 20 14:31:12 UTC 2014,64.8912,0.48,26.9905,2.3667,0,4,,
Thu Feb 20 14:31:18 UTC 2014,64.8912,0.48,26.9905,2.3667,0,4,,
Thu Feb 20 14:31:23 UTC 2014,59.8678,0.48,27.338,2.3667,0,4,,
Thu Feb 20 14:31:29 UTC 2014,59.8678,0.48,27.338,2.3667,0,4,,
Thu Feb 20 14:31:34 UTC 2014,59.8678,0.48,27.338,2.3667,0,4,,
Thu Feb 20 14:31:40 UTC 2014,64.3107,0.48,27.1704,2.4333,0,4,,
Thu Feb 20 14:31:45 UTC 2014,64.3107,0.48,27.1704,2.4333,0,4,,
Thu Feb 20 14:31:51 UTC 2014,64.3107,0.48,27.1704,2.4333,0,4,,
Thu Feb 20 14:31:56 UTC 2014,64.3107,0.48,27.1704,2.4333,0,4,,
Thu Feb 20 14:32:02 UTC 2014,64.3107,0.48,27.1704,2.4333,0,4,,
Thu Feb 20 14:32:07 UTC 2014,60.024,0.48,26.8752,2.2817,0,4,,
Thu Feb 20 14:32:12 UTC 2014,60.024,0.48,26.8752,2.2817,0,4,,
Thu Feb 20 14:32:17 UTC 2014,64.4508,0.48,26.9707,2.2946,0,4,,
Thu Feb 20 14:32:24 UTC 2014,64.4508,0.48,26.9707,2.2946,0,4,,
Thu Feb 20 14:32:29 UTC 2014,64.4508,0.48,26.9707,2.2946,0,4,,
Thu Feb 20 14:32:35 UTC 2014,55.9057,0.48,27.7693,2.3269,0,4,,
Thu Feb 20 14:32:40 UTC 2014,55.9057,0.48,27.7693,2.3269,0,4,,
Thu Feb 20 14:32:46 UTC 2014,55.9057,0.48,27.7693,2.3269,0,4,,
Thu Feb 20 14:32:51 UTC 2014,67.9058,0.48,26.6293,2.4667,0,4,,
Thu Feb 20 14:32:56 UTC 2014,67.9058,0.48,26.6293,2.4667,0,4,,
Thu Feb 20 14:33:02 UTC 2014,66.156,0.48,26.938,2.4667,0,4,,
Thu Feb 20 14:33:07 UTC 2014,66.156,0.48,26.938,2.4667,0,4,,
Thu Feb 20 14:33:13 UTC 2014,66.156,0.48,26.938,2.4667,0,4,,
Thu Feb 20 14:33:19 UTC 2014,66.156,0.48,26.938,2.4667,0,4,,
Thu Feb 20 14:33:24 UTC 2014,69.6781,0.48,27.2984,2.3301,0,4,,
Thu Feb 20 14:33:30 UTC 2014,69.6781,0.48,27.2984,2.3301,0,4,,
Thu Feb 20 14:33:35 UTC 2014,69.6781,0.48,27.2984,2.3301,0,4,,
Thu Feb 20 14:33:41 UTC 2014,55.3848,0.48,27.6166,2.3161,0,4,,
Thu Feb 20 14:33:46 UTC 2014,55.3848,0.48,27.6166,2.3161,0,4,,
Thu Feb 20 14:33:52 UTC 2014,67.3664,0.48,27.2656,2.3667,0,4,,
Thu Feb 20 14:33:57 UTC 2014,67.3664,0.48,27.2656,2.3667,0,4,,
Thu Feb 20 14:34:02 UTC 2014,67.3664,0.48,27.2656,2.3667,0,4,,
Thu Feb 20 14:34:08 UTC 2014,67.3664,0.48,27.2656,2.3667,0,4,,
Thu Feb 20 14:34:14 UTC 2014,55.9587,0.48,27.2431,2.3806,0,4,,
Thu Feb 20 14:34:19 UTC 2014,55.9587,0.48,27.2431,2.3806,0,4,,
Thu Feb 20 14:34:24 UTC 2014,52.6092,0.48,27.6536,2.4,0,4,,
Thu Feb 20 14:34:29 UTC 2014,52.6092,0.48,27.6536,2.4,0,4,,
Thu Feb 20 14:34:35 UTC 2014,52.6092,0.48,26.8314,2.4667,0,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:34:47 UTC 2014,62.6227,0.48,26.9647,2.4785,0,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:34:58 UTC 2014,69.8948,0.48,26.9647,2.4785,0,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:35:09 UTC 2014,63.8429,0.48,26.8637,2.3495,0,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:35:21 UTC 2014,62.574,0.48,27.0503,2.3495,0,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:35:32 UTC 2014,49.9305,0.48,27.1384,2.2828,0,4,,
Thu Feb 20 14:35:38 UTC 2014,68.0277,0.48,27.3092,2.2828,0,4,,
Thu Feb 20 14:35:43 UTC 2014,68.0277,0.48,27.3092,2.2828,0,4,,
Thu Feb 20 14:35:49 UTC 2014,68.0277,0.48,27.3092,2.2828,0,4,,
Thu Feb 20 14:35:54 UTC 2014,68.0277,0.48,27.3092,2.2828,0,4,,
Thu Feb 20 14:36:00 UTC 2014,56.4935,0.48,27.7139,2.4,0,4,,
Thu Feb 20 14:36:05 UTC 2014,56.4935,0.48,27.7139,2.4,0,4,,
Thu Feb 20 14:36:11 UTC 2014,56.4935,0.48,27.7139,2.4,0,4,,
Thu Feb 20 14:36:16 UTC 2014,56.4935,0.48,27.7139,2.4,0,4,,
Thu Feb 20 14:36:22 UTC 2014,68.5737,0.48,27.0511,2.3817,0,4,,
Thu Feb 20 14:36:27 UTC 2014,68.5737,0.48,27.0511,2.3817,0,4,,
Thu Feb 20 14:36:33 UTC 2014,68.5737,0.48,27.0511,2.3817,0,4,,
Thu Feb 20 14:36:38 UTC 2014,66.8882,0.48,27.0094,2.4935,0,4,,
Thu Feb 20 14:36:44 UTC 2014,66.8882,0.48,27.0094,2.4935,0,4,,
Thu Feb 20 14:36:49 UTC 2014,66.8882,0.48,27.0094,2.4935,0,4,,
Thu Feb 20 14:36:55 UTC 2014,66.8882,0.48,27.0094,2.4935,0,4,,
Thu Feb 20 14:37:00 UTC 2014,70.4684,0.48,27.0001,2.4452,0,4,,
Thu Feb 20 14:37:06 UTC 2014,70.8907,0.48,26.6247,2.4452,0,4,,
Thu Feb 20 14:37:11 UTC 2014,67.2209,0.48,26.4329,2.5,0,4,,
Thu Feb 20 14:37:16 UTC 2014,67.2209,0.48,26.4329,2.5,0,4,,
Thu Feb 20 14:37:22 UTC 2014,67.2209,0.48,26.4329,2.5,0,4,,
Thu Feb 20 14:37:27 UTC 2014,67.2209,0.48,26.4329,2.5,0,4,,
Thu Feb 20 14:37:33 UTC 2014,72.8141,0.48,26.405,2.4484,0,4,,
Thu Feb 20 14:37:39 UTC 2014,72.8141,0.48,26.405,2.4484,0,4,,
Thu Feb 20 14:37:44 UTC 2014,72.8141,0.48,26.405,2.4484,0,4,,
Thu Feb 20 14:37:49 UTC 2014,62.7134,0.48,26.8526,2.4269,0,4,,
Thu Feb 20 14:37:55 UTC 2014,62.7134,0.48,26.8526,2.4269,0,4,,
Thu Feb 20 14:38:00 UTC 2014,62.7134,0.48,26.8526,2.4269,0,4,,
Thu Feb 20 14:38:05 UTC 2014,58.5145,0.48,26.6731,2.2968,0,4,,
Thu Feb 20 14:38:11 UTC 2014,58.5145,0.48,26.6731,2.2968,0,4,,
Thu Feb 20 14:38:16 UTC 2014,58.5145,0.48,26.6731,2.2968,0,4,,
Thu Feb 20 14:38:22 UTC 2014,59.4963,0.48,27.0406,2.2183,0,4,,
Thu Feb 20 14:38:27 UTC 2014,60.7171,0.48,26.7724,2.4,0,4,,
Thu Feb 20 14:38:33 UTC 2014,60.7171,0.48,26.7724,2.4,0,4,,
Thu Feb 20 14:38:38 UTC 2014,60.7171,0.48,26.7724,2.4,0,4,,
Thu Feb 20 14:38:44 UTC 2014,41.8683,0.48,27.2847,2.5,0,4,,
Thu Feb 20 14:38:49 UTC 2014,58.1863,0.48,27.0129,2.5,0,4,,
Thu Feb 20 14:38:54 UTC 2014,58.1863,0.48,27.0129,2.5,0,4,,
Thu Feb 20 14:38:59 UTC 2014,58.1863,0.48,27.0129,2.5,0,4,,
Thu Feb 20 14:39:05 UTC 2014,48.748,0.48,27.2916,2.5,0,4,,
Thu Feb 20 14:39:10 UTC 2014,48.748,0.48,27.2916,2.5,0,4,,
Thu Feb 20 14:39:16 UTC 2014,48.748,0.48,27.2916,2.5,0,4,,
Thu Feb 20 14:39:21 UTC 2014,55.1944,0.48,27.4503,2.3806,0,4,,
Thu Feb 20 14:39:27 UTC 2014,55.1944,0.48,27.4503,2.3806,0,4,,
Thu Feb 20 14:39:32 UTC 2014,47.5394,0.48,27.9526,2.3806,0,4,,
Thu Feb 20 14:39:37 UTC 2014,41.3013,0.48,27.986,2.328,0,4,,
Thu Feb 20 14:39:42 UTC 2014,41.3013,0.48,27.986,2.328,0,4,,
Thu Feb 20 14:39:47 UTC 2014,40.1236,0.48,27.1967,2.414,0,4,,
Thu Feb 20 14:39:53 UTC 2014,52.4843,0.48,27.256,2.414,0,4,,
Thu Feb 20 14:39:58 UTC 2014,52.4843,0.48,27.256,2.414,0,4,,
Thu Feb 20 14:40:03 UTC 2014,49.6151,0.48,27.5154,2.4333,0,4,,
Thu Feb 20 14:40:08 UTC 2014,49.6151,0.48,27.5154,2.4333,0,4,,
Thu Feb 20 14:40:14 UTC 2014,39.7389,0.48,27.524,2.4129,0,4,,
Thu Feb 20 14:40:20 UTC 2014,39.7389,0.48,27.524,2.4129,0,4,,
Thu Feb 20 14:40:25 UTC 2014,39.7389,0.48,27.524,2.4129,0,4,,
Thu Feb 20 14:40:31 UTC 2014,23.4236,0.48,27.1099,2.3796,0,4,,
Thu Feb 20 14:40:36 UTC 2014,16.0998,0.48,26.9178,2.3796,0,4,,
Thu Feb 20 14:40:41 UTC 2014,16.0998,0.48,26.9178,2.3796,0,4,,
Thu Feb 20 14:40:46 UTC 2014,50.4819,0.48,27.2494,2.4,0,4,,
Thu Feb 20 14:40:51 UTC 2014,50.4819,0.48,27.2494,2.4,0,4,,
Thu Feb 20 14:40:57 UTC 2014,54.8141,0.48,27.6429,2.4,0,4,,
Thu Feb 20 14:41:02 UTC 2014,59.5806,0.48,27.8703,2.4,0,4,,
Thu Feb 20 14:41:08 UTC 2014,53.2373,0.48,27.7575,2.4,0,4,,
Thu Feb 20 14:41:13 UTC 2014,53.2373,0.48,27.7575,2.4,0,4,,
Thu Feb 20 14:41:18 UTC 2014,60.9179,0.48,26.8034,2.3333,0,4,,
Thu Feb 20 14:41:23 UTC 2014,60.9179,0.48,26.8034,2.3333,0,4,,
Thu Feb 20 14:41:29 UTC 2014,60.9179,0.48,26.8034,2.3333,0,4,,
Thu Feb 20 14:41:35 UTC 2014,63.3995,0.48,27.3786,2.3796,0,4,,
Thu Feb 20 14:41:40 UTC 2014,63.3995,0.48,27.3786,2.3796,0,4,,
Thu Feb 20 14:41:45 UTC 2014,61.5656,0.48,27.5012,2.4129,0,4,,
Thu Feb 20 14:41:51 UTC 2014,61.5656,0.48,27.5012,2.4129,0,4,,
Thu Feb 20 14:41:56 UTC 2014,61.5656,0.48,27.5012,2.4129,0,4,,
Thu Feb 20 14:42:02 UTC 2014,66.1604,0.48,27.7312,2.3301,0,4,,
Thu Feb 20 14:42:07 UTC 2014,66.1604,0.48,27.7312,2.3301,0,4,,
Thu Feb 20 14:42:13 UTC 2014,66.1604,0.48,27.7312,2.3301,0,4,,
Thu Feb 20 14:42:19 UTC 2014,68.1092,0.48,27.2793,2.3301,0,4,,
Thu Feb 20 14:42:24 UTC 2014,68.1092,0.48,27.2793,2.3301,0,4,,
Thu Feb 20 14:42:29 UTC 2014,68.1092,0.48,27.2793,2.3301,0,4,,
Thu Feb 20 14:42:35 UTC 2014,68.1092,0.48,27.2793,2.3301,0,4,,
Thu Feb 20 14:42:40 UTC 2014,68.1092,0.48,27.2793,2.3301,0,4,,
Thu Feb 20 14:42:46 UTC 2014,71.6115,0.48,26.7523,2.5796,0,4,,
Thu Feb 20 14:42:51 UTC 2014,71.6115,0.48,26.7523,2.5796,0,4,,
Thu Feb 20 14:42:56 UTC 2014,71.6115,0.48,26.7523,2.5796,0,4,,
Thu Feb 20 14:43:02 UTC 2014,71.6115,0.48,26.7523,2.5796,0,4,,
Thu Feb 20 14:43:08 UTC 2014,70.4312,0.48,27.2592,2.5333,0,4,,
Thu Feb 20 14:43:13 UTC 2014,70.4312,0.48,27.2592,2.5333,0,4,AppServer_scaleIn,AppServer
Thu Feb 20 14:43:24 UTC 2014,68.4383,0.48,27.4101,2.3495,0,4,AppServer_scaleIn,AppServer
Thu Feb 20 14:43:36 UTC 2014,66.7579,0.48,27.6675,2.3161,0,4,AppServer_scaleIn,AppServer
Thu Feb 20 14:43:47 UTC 2014,66.7579,0.48,27.9144,2.2645,0,4,AppServer_scaleIn,AppServer
Thu Feb 20 14:43:59 UTC 2014,71.9917,0.48,29.0859,2.2645,0,4,AppServer_scaleIn,AppServer
Thu Feb 20 14:44:10 UTC 2014,72.0603,0.48,31.2877,2.3935,0,4,AppServer_scaleIn,AppServer
Thu Feb 20 14:44:21 UTC 2014,72.1625,0.48,31.642,2.2774,0,4,AppServer_scaleIn,AppServer
Thu Feb 20 14:44:32 UTC 2014,71.8901,0.48,32.6732,2.1989,0,4,AppServer_scaleIn,AppServer
Thu Feb 20 14:44:44 UTC 2014,71.8901,0.48,32.6732,2.4129,0,4,AppServer_scaleIn,AppServer
Thu Feb 20 14:44:55 UTC 2014,73.1183,0.48,34.6165,2.4129,0,4,AppServer_scaleIn,AppServer
Thu Feb 20 14:45:07 UTC 2014,69.647,0.48,35.3242,1.6525,0,4,AppServer_scaleIn,AppServer
Thu Feb 20 14:45:18 UTC 2014,80.808,0.48,36.4374,1.6979,0,4,AppServer_scaleIn,AppServer
Thu Feb 20 14:45:29 UTC 2014,80.808,0.48,36.6738,1.6979,0,4,AppServer_scaleIn,AppServer
Thu Feb 20 14:45:41 UTC 2014,74.5713,0.48,36.6738,1.6979,0,4,,
Thu Feb 20 14:45:47 UTC 2014,91.7042,0.36,35.2607,1.7419,0,3,,
Thu Feb 20 14:45:53 UTC 2014,91.7042,0.36,35.2607,1.7419,0,3,,
Thu Feb 20 14:45:59 UTC 2014,91.0346,0.36,34.6088,1.7419,0,3,,
Thu Feb 20 14:46:04 UTC 2014,91.0346,0.36,34.6088,1.7419,0,3,,
Thu Feb 20 14:46:09 UTC 2014,91.0346,0.36,34.6088,1.7419,0,3,,
Thu Feb 20 14:46:15 UTC 2014,70.1468,0.36,35.4851,1.7097,0,3,,
Thu Feb 20 14:46:20 UTC 2014,70.1468,0.36,35.4851,1.7097,0,3,,
Thu Feb 20 14:46:26 UTC 2014,89.9683,0.36,35.2722,1.7161,0,3,,
Thu Feb 20 14:46:31 UTC 2014,89.9683,0.36,35.2722,1.7161,0,3,,
Thu Feb 20 14:46:37 UTC 2014,90.0197,0.36,33.7903,1.7161,0,3,,
Thu Feb 20 14:46:42 UTC 2014,90.0197,0.36,33.7903,1.7161,0,3,,
Thu Feb 20 14:46:48 UTC 2014,90.0197,0.36,33.7903,1.7161,0,3,,
Thu Feb 20 14:46:54 UTC 2014,90.0197,0.36,33.7903,1.7161,0,3,,
Thu Feb 20 14:46:59 UTC 2014,90.737,0.36,31.8959,1.9,0,3,,
Thu Feb 20 14:47:05 UTC 2014,90.737,0.36,31.8959,1.9,0,3,,
Thu Feb 20 14:47:10 UTC 2014,90.737,0.36,31.8959,1.9,0,3,,
Thu Feb 20 14:47:15 UTC 2014,73.6875,0.36,32.4965,1.8806,0,3,,
Thu Feb 20 14:47:20 UTC 2014,73.6875,0.36,32.4965,1.8806,0,3,,
Thu Feb 20 14:47:26 UTC 2014,71.1338,0.36,32.3852,1.7935,0,3,,
Thu Feb 20 14:47:31 UTC 2014,75.5545,0.36,32.3538,1.7935,0,3,,
Thu Feb 20 14:47:36 UTC 2014,69.0654,0.36,32.0605,1.9226,0,3,,
Thu Feb 20 14:47:42 UTC 2014,69.0654,0.36,32.0605,1.9226,0,3,,
Thu Feb 20 14:47:47 UTC 2014,65.0251,0.36,31.0798,2.043,0,3,,
Thu Feb 20 14:47:52 UTC 2014,65.0251,0.36,31.0798,2.043,0,3,,
Thu Feb 20 14:47:58 UTC 2014,60.789,0.36,31.963,2.043,0,3,,
Thu Feb 20 14:48:03 UTC 2014,60.789,0.36,31.963,2.043,0,3,,
Thu Feb 20 14:48:08 UTC 2014,51.0116,0.36,31.8693,1.9,0,3,,
Thu Feb 20 14:48:13 UTC 2014,51.0116,0.36,31.8693,1.9,0,3,,
Thu Feb 20 14:48:19 UTC 2014,51.0116,0.36,31.8693,1.9,0,3,,
Thu Feb 20 14:48:25 UTC 2014,75.522,0.36,30.1173,1.7333,0,3,,
Thu Feb 20 14:48:30 UTC 2014,75.522,0.36,30.1173,1.7333,0,3,,
Thu Feb 20 14:48:35 UTC 2014,75.522,0.36,30.1173,1.7333,0,3,,
Thu Feb 20 14:48:41 UTC 2014,75.522,0.36,30.1173,1.7333,0,3,,
Thu Feb 20 14:48:46 UTC 2014,75.522,0.36,30.1173,1.7333,0,3,,
Thu Feb 20 14:48:52 UTC 2014,86.0396,0.36,29.4718,2.0452,0,3,,
Thu Feb 20 14:48:58 UTC 2014,86.0396,0.36,29.4718,2.0452,0,3,,
