Time ,memUsage ,cpuUsage ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 15:40:32 UTC 2014,9.965,0.1,0.12,1,,
Thu Feb 20 15:40:37 UTC 2014,9.965,0.1,0.12,1,,
Thu Feb 20 15:40:43 UTC 2014,9.965,0,0.12,1,,
Thu Feb 20 15:40:48 UTC 2014,9.965,0,0.12,1,,
Thu Feb 20 15:40:53 UTC 2014,9.9589,0,0.12,1,,
Thu Feb 20 15:40:58 UTC 2014,9.9589,0,0.12,1,,
Thu Feb 20 15:41:03 UTC 2014,9.9589,0,0.12,1,,
Thu Feb 20 15:41:09 UTC 2014,9.9589,0,0.12,1,,
Thu Feb 20 15:41:14 UTC 2014,9.9589,0.1002,0.12,1,,
Thu Feb 20 15:41:20 UTC 2014,9.9589,0.1002,0.12,1,,
Thu Feb 20 15:41:25 UTC 2014,9.9589,0.1002,0.12,1,,
Thu Feb 20 15:41:31 UTC 2014,9.9589,0.1002,0.12,1,,
Thu Feb 20 15:41:36 UTC 2014,9.9589,0.1002,0.12,1,,
Thu Feb 20 15:41:42 UTC 2014,9.9714,0.1001,0.12,1,,
Thu Feb 20 15:41:47 UTC 2014,9.9714,0.1001,0.12,1,,
Thu Feb 20 15:41:52 UTC 2014,9.9714,0.1001,0.12,1,,
Thu Feb 20 15:41:58 UTC 2014,9.9654,0.1001,0.12,1,,
Thu Feb 20 15:42:03 UTC 2014,9.9654,0.1001,0.12,1,,
Thu Feb 20 15:42:08 UTC 2014,9.9654,0.1001,0.12,1,,
Thu Feb 20 15:42:14 UTC 2014,9.9654,0.1001,0.12,1,,
Thu Feb 20 15:42:19 UTC 2014,9.9654,0.1001,0.12,1,,
Thu Feb 20 15:42:24 UTC 2014,9.9654,0,0.12,1,,
Thu Feb 20 15:42:29 UTC 2014,9.9654,0,0.12,1,,
Thu Feb 20 15:42:35 UTC 2014,9.9654,0,0.12,1,,
Thu Feb 20 15:42:40 UTC 2014,9.9654,0,0.12,1,,
Thu Feb 20 15:42:45 UTC 2014,9.9714,0.1001,0.12,1,,
Thu Feb 20 15:42:51 UTC 2014,9.9714,0.1001,0.12,1,,
Thu Feb 20 15:42:56 UTC 2014,9.9714,0.1001,0.12,1,,
Thu Feb 20 15:43:01 UTC 2014,9.9654,0.2997,0.12,1,,
Thu Feb 20 15:43:06 UTC 2014,9.9654,0.1998,0.12,1,,
Thu Feb 20 15:43:12 UTC 2014,9.9654,0.1998,0.12,1,,
Thu Feb 20 15:43:17 UTC 2014,9.9654,0.1998,0.12,1,,
Thu Feb 20 15:43:22 UTC 2014,9.9654,0.1998,0.12,1,,
Thu Feb 20 15:43:27 UTC 2014,9.9654,0.1001,0.12,1,,
Thu Feb 20 15:43:32 UTC 2014,9.9654,0.1001,0.12,1,,
Thu Feb 20 15:43:38 UTC 2014,9.9654,0.2,0.12,1,,
Thu Feb 20 15:43:43 UTC 2014,9.9654,0.2,0.12,1,,
Thu Feb 20 15:43:48 UTC 2014,9.9654,0.2,0.12,1,,
Thu Feb 20 15:43:53 UTC 2014,9.9654,0.2997,0.12,1,,
Thu Feb 20 15:43:58 UTC 2014,9.9654,0.2997,0.12,1,,
Thu Feb 20 15:44:04 UTC 2014,9.9654,0.2997,0.12,1,,
Thu Feb 20 15:44:09 UTC 2014,9.9654,0.1998,0.12,1,,
Thu Feb 20 15:44:14 UTC 2014,9.9654,0.1998,0.12,1,,
Thu Feb 20 15:44:19 UTC 2014,9.9654,0.1998,0.12,1,,
Thu Feb 20 15:44:25 UTC 2014,9.9654,0.1998,0.12,1,,
Thu Feb 20 15:44:30 UTC 2014,9.9658,0.2002,0.12,1,,
Thu Feb 20 15:44:35 UTC 2014,9.9658,0.2002,0.12,1,,
Thu Feb 20 15:44:41 UTC 2014,9.9658,0.2002,0.12,1,,
Thu Feb 20 15:44:46 UTC 2014,9.9658,0.2002,0.12,1,,
Thu Feb 20 15:44:52 UTC 2014,9.9658,0.1001,0.12,1,,
Thu Feb 20 15:44:57 UTC 2014,9.9658,0.1001,0.12,1,,
Thu Feb 20 15:45:03 UTC 2014,9.9658,0.1001,0.12,1,,
Thu Feb 20 15:45:08 UTC 2014,9.9658,0.1001,0.12,1,,
Thu Feb 20 15:45:14 UTC 2014,9.9658,0.2002,0.12,1,,
Thu Feb 20 15:45:19 UTC 2014,9.9658,0.2002,0.12,1,,
Thu Feb 20 15:45:25 UTC 2014,9.9658,0.2002,0.12,1,,
Thu Feb 20 15:45:30 UTC 2014,9.9658,0.2002,0.12,1,,
Thu Feb 20 15:45:36 UTC 2014,9.9658,0.1,0.12,1,,
Thu Feb 20 15:45:41 UTC 2014,9.9658,0.1,0.12,1,,
Thu Feb 20 15:45:47 UTC 2014,9.9658,0.1,0.12,1,,
Thu Feb 20 15:45:53 UTC 2014,9.9658,0.1,0.12,1,,
Thu Feb 20 15:45:58 UTC 2014,9.9658,0.1,0.12,1,,
Thu Feb 20 15:46:04 UTC 2014,9.9658,0.1,0.12,1,,
Thu Feb 20 15:46:09 UTC 2014,9.9658,0.1,0.12,1,,
Thu Feb 20 15:46:15 UTC 2014,9.9658,0.2997,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:46:24 UTC 2014,9.9658,0.2997,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:46:34 UTC 2014,9.9658,0.2997,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:46:43 UTC 2014,9.9658,0.1,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:46:53 UTC 2014,9.9658,0.1,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:47:02 UTC 2014,9.9718,0,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:47:12 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:47:18 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:47:24 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:47:30 UTC 2014,9.9658,0,0.12,1,,
Thu Feb 20 15:47:35 UTC 2014,9.9658,0,0.12,1,,
Thu Feb 20 15:47:43 UTC 2014,9.9658,0,0.12,1,,
Thu Feb 20 15:47:48 UTC 2014,9.9658,0,0.12,1,,
Thu Feb 20 15:47:54 UTC 2014,9.9658,0,0.12,1,,
Thu Feb 20 15:48:00 UTC 2014,9.9658,0,0.12,1,,
Thu Feb 20 15:48:06 UTC 2014,9.9658,0,0.12,1,,
Thu Feb 20 15:48:11 UTC 2014,9.9658,0,0.12,1,,
Thu Feb 20 15:48:17 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:48:22 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:48:28 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:48:33 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:48:39 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:48:44 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:48:50 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:48:56 UTC 2014,9.9718,0.2997,0.12,1,,
Thu Feb 20 15:49:01 UTC 2014,9.9718,0.2997,0.12,1,,
Thu Feb 20 15:49:07 UTC 2014,9.9718,0.2997,0.12,1,,
Thu Feb 20 15:49:13 UTC 2014,9.9718,0.2997,0.12,1,,
Thu Feb 20 15:49:18 UTC 2014,9.9718,0.2997,0.12,1,,
Thu Feb 20 15:49:24 UTC 2014,9.9718,0.2997,0.12,1,,
Thu Feb 20 15:49:30 UTC 2014,9.9718,0.2997,0.12,1,,
Thu Feb 20 15:49:35 UTC 2014,9.9718,0.2997,0.12,1,,
Thu Feb 20 15:49:42 UTC 2014,9.9658,0.2,0.12,1,,
Thu Feb 20 15:49:47 UTC 2014,9.9658,0.2,0.12,1,,
Thu Feb 20 15:49:52 UTC 2014,9.9658,0.2,0.12,1,,
Thu Feb 20 15:49:58 UTC 2014,9.9658,0.2,0.12,1,,
Thu Feb 20 15:50:04 UTC 2014,9.9658,0.2,0.12,1,,
Thu Feb 20 15:50:09 UTC 2014,9.9658,0.2,0.12,1,,
Thu Feb 20 15:50:15 UTC 2014,9.9658,0.2,0.12,1,,
Thu Feb 20 15:50:20 UTC 2014,9.9658,0.2,0.12,1,,
Thu Feb 20 15:50:26 UTC 2014,9.9658,0.2,0.12,1,,
Thu Feb 20 15:50:32 UTC 2014,9.9658,0.1002,0.12,1,,
Thu Feb 20 15:50:37 UTC 2014,9.9658,0.1002,0.12,1,,
Thu Feb 20 15:50:44 UTC 2014,9.9658,0.1002,0.12,1,,
Thu Feb 20 15:50:49 UTC 2014,9.9658,0.1002,0.12,1,,
Thu Feb 20 15:50:55 UTC 2014,9.9658,0.1002,0.12,1,,
Thu Feb 20 15:51:01 UTC 2014,9.9658,0.1002,0.12,1,,
Thu Feb 20 15:51:06 UTC 2014,9.9658,0.1002,0.12,1,,
Thu Feb 20 15:51:12 UTC 2014,9.9658,0.1002,0.12,1,,
Thu Feb 20 15:51:17 UTC 2014,9.9658,0.1002,0.12,1,,
Thu Feb 20 15:51:23 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:51:29 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:51:35 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:51:40 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:51:46 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:51:51 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:51:57 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:52:03 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:52:08 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:52:14 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:52:19 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:52:25 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:52:31 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:52:36 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:52:42 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:52:48 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:52:54 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:52:59 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:53:05 UTC 2014,9.9718,0.1002,0.12,1,,
Thu Feb 20 15:53:10 UTC 2014,9.9718,0.1002,0.12,1,,
Thu Feb 20 15:53:16 UTC 2014,9.9718,0.1002,0.12,1,,
Thu Feb 20 15:53:22 UTC 2014,9.9718,0.1002,0.12,1,,
Thu Feb 20 15:53:27 UTC 2014,9.9718,0.1002,0.12,1,,
Thu Feb 20 15:53:33 UTC 2014,9.9718,0.1002,0.12,1,,
Thu Feb 20 15:53:39 UTC 2014,9.9718,0.1002,0.12,1,,
Thu Feb 20 15:53:45 UTC 2014,9.9718,0.1002,0.12,1,,
Thu Feb 20 15:53:50 UTC 2014,9.9718,0.1002,0.12,1,,
Thu Feb 20 15:53:56 UTC 2014,9.9718,0.1002,0.12,1,,
Thu Feb 20 15:54:01 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:54:07 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:54:12 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:54:18 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:54:25 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:54:31 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:54:37 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:54:43 UTC 2014,9.9718,0.1001,0.12,1,,
Thu Feb 20 15:54:48 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:54:54 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:54:59 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:55:05 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:55:11 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:55:16 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:55:22 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:55:27 UTC 2014,9.9718,0.2,0.12,1,,
Thu Feb 20 15:55:35 UTC 2014,9.9718,0.2,0.12,1,,
Thu Feb 20 15:55:42 UTC 2014,9.9718,0.2,0.12,1,,
Thu Feb 20 15:55:47 UTC 2014,9.9718,0.2,0.12,1,,
Thu Feb 20 15:55:53 UTC 2014,9.9718,0.2,0.12,1,,
Thu Feb 20 15:55:59 UTC 2014,9.9718,0.2,0.12,1,,
Thu Feb 20 15:56:04 UTC 2014,9.9718,0.2,0.12,1,,
Thu Feb 20 15:56:10 UTC 2014,9.9718,0.2,0.12,1,,
Thu Feb 20 15:56:15 UTC 2014,9.9718,0.2,0.12,1,,
Thu Feb 20 15:56:21 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:56:26 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:56:32 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:56:37 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:56:44 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:56:49 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:56:55 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:57:01 UTC 2014,9.9718,0.1,0.12,1,,
Thu Feb 20 15:57:06 UTC 2014,9.9775,0.2002,0.12,1,,
Thu Feb 20 15:57:12 UTC 2014,9.9775,0.2002,0.12,1,,
Thu Feb 20 15:57:17 UTC 2014,9.9775,0.2002,0.12,1,,
Thu Feb 20 15:57:23 UTC 2014,9.9775,0.2002,0.12,1,,
Thu Feb 20 15:57:29 UTC 2014,9.9775,0.2002,0.12,1,,
Thu Feb 20 15:57:34 UTC 2014,9.9775,0.2002,0.12,1,,
Thu Feb 20 15:57:40 UTC 2014,9.9775,0.2002,0.12,1,,
Thu Feb 20 15:57:46 UTC 2014,9.9775,0.2002,0.12,1,,
Thu Feb 20 15:57:51 UTC 2014,9.9775,0.2002,0.12,1,,
Thu Feb 20 15:57:57 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:58:03 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:58:08 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:58:14 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:58:19 UTC 2014,9.9718,0,0.12,1,,
Thu Feb 20 15:58:25 UTC 2014,9.9718,0,0.12,1,,
